G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,처분방식,물품상태,사유,정리일자,불용일자,내용연수
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201820877,2018-06-18,166000,폐기,폐품,내구연한 경과,2018-06-24,2021-03-15,4
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201820878,2018-01-20,3166000,폐기,폐품,내구연한 경과,2018-01-25,2023-11-27,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201820879,2018-01-20,3166000,폐기,폐품,내구연한 경과,2018-01-25,2021-06-28,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201820881,2018-01-20,3166000,폐기,폐품,내구연한 경과,2018-01-25,2025-12-05,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201820886,2018-01-20,3166000,폐기,정비필요품,수리비용과다,2018-01-25,2024-04-17,5
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201720895,2017-11-06,5071000,매각,중고품,활용부서부재,2017-12-23,2023-10-15,8
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201720904,2017-02-28,6080000,매각,중고품,구형화,2017-03-05,2025-05-24,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201720907,2017-02-28,6080000,폐기,정비필요품,수리비용과다,2017-03-05,2022-02-25,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201720911,2017-02-28,6080000,매각,중고품,구형화,2017-03-05,2025-08-16,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201720912,2017-02-28,6080000,폐기,폐품,내구연한 경과,2017-03-05,2021-12-04,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201720913,2017-02-28,6080000,매각,중고품,활용부서부재,2017-03-05,2023-09-28,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201720915,2017-02-28,6080000,매각,중고품,구형화,2017-03-05,2022-08-13,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201720918,2017-02-28,6080000,매각,중고품,구형화,2017-03-05,2021-01-27,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201720919,2017-02-28,6080000,폐기,폐품,내구연한 경과,2017-03-05,2020-10-12,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201720921,2017-02-28,6080000,매각,중고품,구형화,2017-03-05,2021-04-18,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201720924,2017-02-28,6080000,폐기,정비필요품,수리비용과다,2017-03-05,2022-03-23,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201720929,2017-02-28,6080000,매각,중고품,활용부서부재,2017-03-05,2020-04-08,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201720933,2017-02-28,6080000,폐기,폐품,내구연한 경과,2017-03-05,2023-09-08,10
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201520935,2015-10-16,451000,폐기,폐품,내구연한 경과,2015-12-11,2024-08-13,5
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202020942,2020-09-18,25943000,매각,중고품,활용부서부재,2020-09-20,2024-10-07,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202020944,2020-09-18,25943000,폐기,폐품,내구연한 경과,2020-09-20,2024-08-26,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202020945,2020-09-18,25943000,매각,중고품,활용부서부재,2020-09-20,2022-10-16,7
4322261025578661,"허브, Belkin, (US)INC002, 7port",M201920947,2019-06-13,452000,폐기,폐품,내구연한 경과,2019-06-16,2023-07-20,5
4322261025578661,"허브, Belkin, (US)INC002, 7port",M201920949,2019-06-13,452000,매각,중고품,활용부서부재,2019-06-16,2022-06-25,5
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202120976,2021-08-17,7118000,폐기,정비필요품,수리비용과다,2021-09-27,2024-08-16,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202120978,2021-08-17,7118000,폐기,폐품,내구연한 경과,2021-09-27,2024-09-25,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202120994,2021-08-17,7118000,폐기,중고품,구형화,2021-09-27,2024-04-30,10
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201920999,2019-09-12,5547000,폐기,폐품,내구연한 경과,2019-09-19,2021-08-09,7
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201821007,2018-08-28,1932000,폐기,정비필요품,수리비용과다,2018-09-30,2023-03-03,8
4322260926066170,"라우터, Netgear, (US)PR60X",M202021011,2020-01-08,4787000,매각,중고품,구형화,2020-01-13,2025-03-17,6
4322260926066170,"라우터, Netgear, (US)PR60X",M202021014,2020-01-08,4787000,매각,중고품,구형화,2020-01-13,2023-07-30,6
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201621031,2016-10-28,5121000,폐기,정비필요품,수리비용과다,2016-10-30,2024-02-27,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201621032,2016-10-28,5121000,폐기,정비필요품,수리비용과다,2016-10-30,2019-02-26,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201621042,2016-10-28,5121000,폐기,폐품,내구연한 경과,2016-10-30,2025-04-10,10
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201921051,2019-05-15,4841000,폐기,중고품,활용부서부재,2019-07-13,2025-02-01,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201921054,2019-05-15,4841000,폐기,정비필요품,수리비용과다,2019-07-13,2025-02-02,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201921055,2019-05-15,4841000,폐기,폐품,내구연한 경과,2019-07-13,2021-02-27,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201921056,2019-05-15,4841000,폐기,중고품,구형화,2019-07-13,2021-02-08,6
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201821078,2018-08-21,7729000,폐기,정비필요품,수리비용과다,2018-08-24,2020-12-19,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201821079,2018-08-21,7729000,매각,중고품,구형화,2018-08-24,2021-07-07,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201821080,2018-08-21,7729000,폐기,폐품,내구연한 경과,2018-08-24,2025-05-20,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201821082,2018-08-21,7729000,매각,중고품,활용부서부재,2018-08-24,2025-05-26,5
4322261025578661,"허브, Belkin, (US)INC002, 7port",M202121089,2021-03-30,572000,매각,중고품,구형화,2021-04-30,2023-11-14,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201921093,2019-09-20,5745000,폐기,중고품,구형화,2019-10-31,2022-03-10,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201921094,2019-09-20,5745000,폐기,폐품,내구연한 경과,2019-10-31,2025-12-08,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201921095,2019-09-20,5745000,폐기,폐품,내구연한 경과,2019-10-31,2023-01-25,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201921096,2019-09-20,5745000,폐기,폐품,내구연한 경과,2019-10-31,2025-07-06,5
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201721097,2017-11-24,7258000,폐기,중고품,구형화,2017-11-29,2022-07-13,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201721100,2017-11-24,7258000,매각,중고품,활용부서부재,2017-11-29,2023-06-11,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201721102,2017-11-24,7258000,매각,중고품,활용부서부재,2017-11-29,2019-08-14,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201721103,2017-11-24,7258000,폐기,폐품,내구연한 경과,2017-11-29,2019-12-16,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201721104,2017-11-24,7258000,매각,중고품,구형화,2017-11-29,2024-01-15,6
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201521121,2015-11-24,7822000,매각,중고품,활용부서부재,2015-11-29,2017-12-30,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201521122,2015-03-12,8309000,폐기,정비필요품,수리비용과다,2015-04-21,2023-09-03,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201521123,2015-03-12,8309000,폐기,폐품,내구연한 경과,2015-04-21,2018-02-28,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201521125,2015-03-12,8309000,폐기,정비필요품,수리비용과다,2015-04-21,2025-02-12,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201521130,2015-03-12,8309000,매각,중고품,활용부서부재,2015-04-21,2025-08-21,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201521131,2015-03-12,8309000,매각,중고품,활용부서부재,2015-04-21,2021-05-11,6
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202021133,2020-05-24,2719000,매각,중고품,구형화,2020-05-28,2024-01-19,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202021136,2020-05-24,2719000,폐기,폐품,내구연한 경과,2020-05-28,2023-05-18,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202021137,2020-05-24,2719000,폐기,정비필요품,수리비용과다,2020-05-28,2025-07-21,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202021138,2020-05-24,2719000,폐기,폐품,내구연한 경과,2020-05-28,2023-08-19,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201921142,2019-10-25,346000,폐기,정비필요품,수리비용과다,2019-12-17,2022-04-02,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201921143,2019-10-25,346000,매각,중고품,구형화,2019-12-17,2025-12-13,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201921144,2019-10-25,346000,매각,중고품,활용부서부재,2019-12-17,2022-05-31,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202221148,2022-11-14,58000,폐기,폐품,내구연한 경과,2022-11-19,2025-11-23,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201821182,2018-01-15,12600000,폐기,정비필요품,수리비용과다,2018-01-21,2024-11-11,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201821186,2018-01-15,12600000,매각,중고품,구형화,2018-01-21,2022-12-17,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201821187,2018-01-15,12600000,매각,중고품,구형화,2018-01-21,2022-08-22,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201821189,2018-01-15,12600000,폐기,정비필요품,수리비용과다,2018-01-21,2023-06-23,5
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202121197,2021-06-24,16753000,폐기,정비필요품,수리비용과다,2021-07-27,2024-11-21,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202121206,2021-06-24,16753000,폐기,폐품,내구연한 경과,2021-07-27,2023-05-27,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202121207,2021-06-24,16753000,매각,신품,활용부서 부재,2021-07-27,2023-11-03,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202121211,2021-06-24,16753000,폐기,폐품,내구연한 경과,2021-07-27,2023-08-20,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202121219,2021-06-24,16753000,폐기,정비필요품,수리비용과다,2021-07-27,2023-07-30,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202121222,2021-06-24,16753000,매각,중고품,구형화,2021-07-27,2023-02-26,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202121225,2021-06-24,16753000,폐기,정비필요품,수리비용과다,2021-07-27,2024-04-19,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202121233,2021-06-24,16753000,매각,중고품,활용부서부재,2021-07-27,2025-01-18,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202121237,2021-06-24,16753000,폐기,폐품,내구연한 경과,2021-07-27,2024-02-14,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202021246,2020-03-28,2389000,매각,중고품,활용부서부재,2020-04-02,2023-10-28,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202021247,2020-03-28,2389000,폐기,폐품,내구연한 경과,2020-04-02,2022-12-20,10
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201721281,2017-08-17,190000,폐기,폐품,내구연한 경과,2017-09-30,2021-09-16,5
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202221284,2022-12-12,4043000,폐기,폐품,내구연한 경과,2022-12-17,2025-01-31,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202221285,2022-12-12,4043000,폐기,폐품,내구연한 경과,2022-12-17,2024-06-07,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202221291,2022-12-12,4043000,폐기,폐품,내구연한 경과,2022-12-17,2025-10-09,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202221292,2022-12-12,4043000,폐기,폐품,내구연한 경과,2022-12-17,2025-11-14,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202221301,2022-12-12,4043000,매각,중고품,구형화,2022-12-17,2025-10-25,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202221302,2022-12-12,4043000,매각,중고품,활용부서부재,2022-12-17,2025-03-14,10
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202221323,2022-08-17,6461000,폐기,폐품,내구연한 경과,2022-08-21,2024-02-04,8
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201821344,2018-10-02,1235000,매각,중고품,활용부서부재,2018-10-08,2022-10-04,10
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201821345,2018-10-02,1235000,폐기,폐품,내구연한 경과,2018-10-08,2022-02-15,10
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201821347,2018-10-02,1235000,매각,중고품,구형화,2018-10-08,2022-01-10,10
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201821348,2018-10-02,1235000,폐기,폐품,내구연한 경과,2018-10-08,2025-09-03,10
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202121353,2021-06-06,1869000,매각,중고품,구형화,2021-06-07,2025-10-07,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202121354,2021-06-06,1869000,폐기,정비필요품,수리비용과다,2021-06-07,2025-03-05,5
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202021357,2020-03-21,687000,매각,중고품,활용부서부재,2020-05-06,2023-09-28,6
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201621359,2016-12-09,13646000,매각,중고품,활용부서부재,2017-01-15,2022-06-20,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201621360,2016-12-09,13646000,폐기,폐품,내구연한 경과,2017-01-15,2024-03-10,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201621361,2016-12-09,13646000,매각,중고품,구형화,2017-01-15,2025-10-16,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201621363,2016-12-09,13646000,폐기,폐품,내구연한 경과,2017-01-15,2019-08-20,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201621374,2016-12-09,13646000,폐기,폐품,내구연한 경과,2017-01-15,2019-04-11,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201621376,2016-12-09,13646000,매각,중고품,구형화,2017-01-15,2020-11-23,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201621382,2016-12-09,13646000,폐기,정비필요품,수리비용과다,2017-01-15,2025-06-13,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201621383,2016-12-09,13646000,폐기,정비필요품,수리비용과다,2017-01-15,2024-11-19,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201621384,2016-12-09,13646000,매각,중고품,활용부서부재,2017-01-15,2025-08-15,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201621386,2016-12-09,13646000,매각,중고품,활용부서부재,2017-01-15,2025-07-22,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201621388,2016-12-09,13646000,폐기,정비필요품,수리비용과다,2017-01-15,2021-11-27,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201621390,2016-12-09,13646000,폐기,폐품,내구연한 경과,2017-01-15,2021-10-10,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201621392,2016-12-09,13646000,매각,중고품,구형화,2017-01-15,2025-08-04,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201621394,2016-12-09,13646000,폐기,중고품,활용부서부재,2017-01-15,2022-10-18,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201621396,2016-12-09,13646000,폐기,폐품,내구연한 경과,2017-01-15,2020-05-10,10
4322260926066170,"라우터, Netgear, (US)PR60X",M202021404,2020-04-27,2577000,폐기,폐품,내구연한 경과,2020-06-04,2023-12-04,6
4322260926066170,"라우터, Netgear, (US)PR60X",M202021405,2020-04-27,2577000,매각,중고품,구형화,2020-06-04,2024-08-21,6
4322260926066170,"라우터, Netgear, (US)PR60X",M202021406,2020-04-27,2577000,매각,중고품,구형화,2020-06-04,2021-11-26,6
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201821408,2018-02-13,398000,폐기,중고품,구형화,2018-03-25,2023-09-01,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201921411,2019-01-20,8528000,폐기,폐품,내구연한 경과,2019-01-22,2021-10-25,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201921414,2019-01-20,8528000,폐기,폐품,내구연한 경과,2019-01-22,2022-12-12,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201921416,2019-01-20,8528000,폐기,폐품,내구연한 경과,2019-01-22,2024-04-13,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201921421,2019-01-20,8528000,매각,중고품,활용부서부재,2019-01-22,2025-07-29,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201921427,2019-01-20,8528000,폐기,정비필요품,수리비용과다,2019-01-22,2022-02-18,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201921428,2019-01-20,8528000,폐기,폐품,내구연한 경과,2019-01-22,2024-10-24,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201921429,2019-01-20,8528000,폐기,폐품,내구연한 경과,2019-01-22,2022-10-17,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201921432,2019-01-20,8528000,매각,중고품,활용부서부재,2019-01-22,2021-11-18,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201921435,2019-01-20,8528000,매각,중고품,구형화,2019-01-22,2023-05-04,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201921437,2019-01-20,8528000,폐기,정비필요품,수리비용과다,2019-01-22,2020-12-31,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201921439,2019-01-20,8528000,매각,중고품,구형화,2019-01-22,2023-12-23,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201921440,2019-01-20,8528000,폐기,정비필요품,수리비용과다,2019-01-22,2025-01-04,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201921441,2019-01-20,8528000,폐기,폐품,내구연한 경과,2019-01-22,2023-04-22,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201921443,2019-01-20,8528000,매각,중고품,구형화,2019-01-22,2024-05-28,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201921447,2019-01-20,8528000,폐기,폐품,내구연한 경과,2019-01-22,2022-08-02,10
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202021461,2020-04-19,817000,폐기,폐품,내구연한 경과,2020-06-18,2025-01-07,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202021467,2020-12-17,3440000,폐기,폐품,내구연한 경과,2020-12-20,2022-07-02,5
4322260926066170,"라우터, Netgear, (US)PR60X",M201621474,2016-08-11,3811000,폐기,폐품,내구연한 경과,2016-08-18,2023-04-25,6
4322260926066170,"라우터, Netgear, (US)PR60X",M201621478,2016-08-11,3811000,폐기,폐품,내구연한 경과,2016-08-18,2024-03-02,6
4322260926066170,"라우터, Netgear, (US)PR60X",M201621479,2016-08-11,3811000,폐기,정비필요품,수리비용과다,2016-08-18,2020-07-31,6
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202021481,2020-10-16,3059000,폐기,폐품,내구연한 경과,2020-11-19,2023-05-16,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202021483,2020-10-16,3059000,폐기,정비필요품,수리비용과다,2020-11-19,2023-07-10,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202021490,2020-10-16,3059000,매각,중고품,구형화,2020-11-19,2025-07-21,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202021491,2020-10-16,3059000,폐기,폐품,내구연한 경과,2020-11-19,2023-02-14,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202021496,2020-10-16,3059000,매각,중고품,구형화,2020-11-19,2023-06-19,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201921510,2019-07-06,1695000,폐기,폐품,내구연한 경과,2019-08-27,2021-03-20,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201921511,2019-07-06,1695000,매각,중고품,구형화,2019-08-27,2023-06-09,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201821538,2018-08-01,3250000,매각,중고품,활용부서부재,2018-09-27,2022-10-21,10
4322260926066170,"라우터, Netgear, (US)PR60X",M201521554,2015-05-15,3519000,폐기,정비필요품,수리비용과다,2015-05-21,2021-11-20,6
4322260926066170,"라우터, Netgear, (US)PR60X",M201521555,2015-05-15,3519000,매각,중고품,활용부서부재,2015-05-21,2024-07-06,6
4322260926066170,"라우터, Netgear, (US)PR60X",M201521576,2015-08-05,2638000,폐기,폐품,내구연한 경과,2015-08-09,2024-11-17,6
4322260926066170,"라우터, Netgear, (US)PR60X",M201521580,2015-08-05,2638000,폐기,폐품,내구연한 경과,2015-08-09,2025-04-06,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201621597,2016-12-26,4834000,폐기,정비필요품,수리비용과다,2016-12-31,2022-12-24,6
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201521600,2015-10-16,2692000,매각,중고품,구형화,2015-10-23,2020-11-14,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201521601,2015-10-16,2692000,폐기,폐품,내구연한 경과,2015-10-23,2021-09-20,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201521602,2015-10-16,2692000,폐기,폐품,내구연한 경과,2015-10-23,2018-01-20,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201521603,2015-10-16,2692000,매각,중고품,구형화,2015-10-23,2019-03-07,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201521604,2015-10-16,2692000,폐기,폐품,내구연한 경과,2015-10-23,2023-01-14,5
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202021621,2020-03-30,5836000,매각,중고품,구형화,2020-05-27,2025-06-17,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202021623,2020-03-30,5836000,폐기,폐품,내구연한 경과,2020-05-27,2023-01-12,6
