G2B_목록번호,G2B_목록명,캠퍼스,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,승인상태,취득정리구분,운용부서코드,비고,유효시작일자,유효종료일자,수량
4321190224407366,액정모니터,ERICA,2016-12-28,483000,2016-12-31,소프트웨어융합대학RC행정팀(ERICA),운용,5,확정,자체구입,C354,,2016-12-31,2099-12-31,2
4321190224407366,액정모니터,ERICA,2016-12-28,483000,2016-12-31,소프트웨어융합대학RC행정팀(ERICA),취득,5,확정,자체구입,C354,,2016-12-31,2016-12-30,2
4321190224407366,액정모니터,ERICA,2017-04-04,501000,2017-04-10,경상대학RC행정팀(ERICA),운용,5,확정,자체구입,C364,,2017-04-10,2099-12-31,2
4321190224407366,액정모니터,ERICA,2017-04-04,501000,2017-04-10,경상대학RC행정팀(ERICA),취득,5,확정,자체구입,C364,,2017-04-10,2017-04-09,2
4321190224407366,액정모니터,ERICA,2017-07-13,494000,2017-07-18,글로벌문화통상대학RC행정팀(ERICA),운용,5,확정,자체구입,C360,,2017-07-18,2099-12-31,1
4321190224407366,액정모니터,ERICA,2017-07-13,494000,2017-07-18,글로벌문화통상대학RC행정팀(ERICA),취득,5,확정,자체구입,C360,,2017-07-18,2017-07-17,1
4321190224407366,액정모니터,ERICA,2017-07-16,491000,2017-07-23,공학대학RC행정팀(ERICA),운용,5,확정,자체구입,C352,,2017-07-23,2099-12-31,3
4321190224407366,액정모니터,ERICA,2017-07-16,491000,2017-07-23,공학대학RC행정팀(ERICA),취득,5,확정,자체구입,C352,,2017-07-23,2017-07-22,3
4321190224407366,액정모니터,ERICA,2017-08-07,475000,2017-08-21,,운용,5,확정,자체구입,C354,종합설계실 환경개선 기자재 확충,2017-08-21,2099-12-31,1
4321190224407366,액정모니터,ERICA,2017-08-07,475000,2017-08-21,,취득,5,확정,자체구입,C354,종합설계실 환경개선 기자재 확충,2017-08-21,2017-08-20,1
4321190224407366,액정모니터,ERICA,2017-08-07,475000,2017-08-21,소프트웨어융합대학RC행정팀(ERICA),운용,5,확정,자체구입,C354,종합설계실 환경개선 기자재 확충,2017-08-21,2099-12-31,18
4321190224407366,액정모니터,ERICA,2017-08-07,475000,2017-08-21,소프트웨어융합대학RC행정팀(ERICA),취득,5,확정,자체구입,C354,종합설계실 환경개선 기자재 확충,2017-08-21,2017-08-20,18
4321190224407366,액정모니터,ERICA,2017-09-27,470000,2017-10-02,학생지원팀(ERICA),운용,5,확정,자체구입,A320,,2017-10-02,2099-12-31,1
4321190224407366,액정모니터,ERICA,2017-09-27,470000,2017-10-02,학생지원팀(ERICA),취득,5,확정,자체구입,A320,,2017-10-02,2017-10-01,1
4321190224407366,액정모니터,ERICA,2017-10-06,500000,2017-10-11,학생지원팀(ERICA),운용,5,확정,자체구입,A320,사무환경 개선용,2017-10-11,2099-12-31,1
4321190224407366,액정모니터,ERICA,2017-10-06,500000,2017-10-11,학생지원팀(ERICA),취득,5,확정,자체구입,A320,사무환경 개선용,2017-10-11,2017-10-10,1
4321190224407366,액정모니터,ERICA,2017-12-05,466000,2017-12-09,글로벌문화통상대학RC행정팀(ERICA),운용,5,확정,자체구입,C360,전산 실습실 보조 모니터,2017-12-09,2099-12-31,1
4321190224407366,액정모니터,ERICA,2017-12-05,466000,2017-12-09,글로벌문화통상대학RC행정팀(ERICA),취득,5,확정,자체구입,C360,전산 실습실 보조 모니터,2017-12-09,2017-12-08,1
4321190224407366,액정모니터,ERICA,2017-12-05,493000,2017-12-10,시설팀(ERICA),운용,5,확정,자체구입,A351,,2017-12-10,2099-12-31,1
4321190224407366,액정모니터,ERICA,2017-12-05,493000,2017-12-10,시설팀(ERICA),취득,5,확정,자체구입,A351,,2017-12-10,2017-12-09,1
4321190224407366,액정모니터,ERICA,2017-12-27,466000,2018-01-02,시설팀(ERICA),운용,5,확정,자체구입,A351,,2018-01-02,2099-12-31,1
4321190224407366,액정모니터,ERICA,2017-12-27,466000,2018-01-02,시설팀(ERICA),취득,5,확정,자체구입,A351,,2018-01-02,2018-01-01,1
4321190224407366,액정모니터,ERICA,2017-12-31,486000,2018-01-03,경상대학RC행정팀(ERICA),운용,5,확정,자체구입,C364,,2018-01-03,2099-12-31,1
4321190224407366,액정모니터,ERICA,2017-12-31,486000,2018-01-03,경상대학RC행정팀(ERICA),취득,5,확정,자체구입,C364,,2018-01-03,2018-01-02,1
4321190224407366,액정모니터,ERICA,2018-04-01,476000,2018-04-04,공학대학RC행정팀(ERICA),운용,5,확정,자체구입,C352,,2018-04-04,2099-12-31,2
4321190224407366,액정모니터,ERICA,2018-04-01,476000,2018-04-04,공학대학RC행정팀(ERICA),취득,5,확정,자체구입,C352,,2018-04-04,2018-04-03,2
4321190224407366,액정모니터,ERICA,2018-04-05,476000,2018-04-25,소프트웨어융합대학RC행정팀(ERICA),운용,5,확정,자체구입,C354,AI센터 환경개선 기자재 확충,2018-04-25,2099-12-31,13
4321190224407366,액정모니터,ERICA,2018-04-05,476000,2018-04-25,소프트웨어융합대학RC행정팀(ERICA),취득,5,확정,자체구입,C354,AI센터 환경개선 기자재 확충,2018-04-25,2018-04-24,13
4321190224407366,액정모니터,ERICA,2018-07-01,492000,2018-07-04,시설팀(ERICA),운용,5,확정,자체구입,A351,전산 실습실 보조 모니터,2018-07-04,2099-12-31,1
4321190224407366,액정모니터,ERICA,2018-07-01,492000,2018-07-04,시설팀(ERICA),취득,5,확정,자체구입,A351,전산 실습실 보조 모니터,2018-07-04,2018-07-03,1
4321190224407366,액정모니터,ERICA,2018-10-06,489000,2018-10-26,학생지원팀(ERICA),운용,5,확정,자체구입,A320,AI센터 환경개선 기자재 확충,2018-10-26,2099-12-31,18
4321190224407366,액정모니터,ERICA,2018-10-06,489000,2018-10-26,학생지원팀(ERICA),취득,5,확정,자체구입,A320,AI센터 환경개선 기자재 확충,2018-10-26,2018-10-25,18
4321190224407366,액정모니터,ERICA,2018-12-23,487000,2019-01-07,경상대학RC행정팀(ERICA),운용,5,확정,자체구입,C364,종합설계실 환경개선 기자재 확충,2019-01-07,2099-12-31,1
4321190224407366,액정모니터,ERICA,2018-12-23,487000,2019-01-07,경상대학RC행정팀(ERICA),취득,5,확정,자체구입,C364,종합설계실 환경개선 기자재 확충,2019-01-07,2019-01-06,1
4321190224407366,액정모니터,ERICA,2018-12-23,487000,2019-01-07,시설팀(ERICA),운용,5,확정,자체구입,A351,종합설계실 환경개선 기자재 확충,2019-01-07,2099-12-31,10
4321190224407366,액정모니터,ERICA,2018-12-23,487000,2019-01-07,시설팀(ERICA),취득,5,확정,자체구입,A351,종합설계실 환경개선 기자재 확충,2019-01-07,2019-01-06,10
4321190224407366,액정모니터,ERICA,2019-01-29,483000,2019-02-18,공학대학RC행정팀(ERICA),운용,5,확정,자체구입,C352,미디어실 환경개선 기자재 확충,2019-02-18,2099-12-31,20
4321190224407366,액정모니터,ERICA,2019-01-29,483000,2019-02-18,공학대학RC행정팀(ERICA),취득,5,확정,자체구입,C352,미디어실 환경개선 기자재 확충,2019-02-18,2019-02-17,20
4321190224407366,액정모니터,ERICA,2019-03-09,486000,2019-03-13,글로벌문화통상대학RC행정팀(ERICA),운용,5,확정,자체구입,C360,,2019-03-13,2099-12-31,3
4321190224407366,액정모니터,ERICA,2019-03-09,486000,2019-03-13,글로벌문화통상대학RC행정팀(ERICA),취득,5,확정,자체구입,C360,,2019-03-13,2019-03-12,3
4321190224407366,액정모니터,ERICA,2019-04-04,514000,2019-04-10,경상대학RC행정팀(ERICA),운용,5,확정,자체구입,C364,전산 실습실 보조 모니터,2019-04-10,2099-12-31,3
4321190224407366,액정모니터,ERICA,2019-04-04,514000,2019-04-10,경상대학RC행정팀(ERICA),취득,5,확정,자체구입,C364,전산 실습실 보조 모니터,2019-04-10,2019-04-09,3
4321190224407366,액정모니터,ERICA,2019-07-11,515000,2019-07-17,경상대학RC행정팀(ERICA),운용,5,확정,자체구입,C364,,2019-07-17,2099-12-31,1
4321190224407366,액정모니터,ERICA,2019-07-11,515000,2019-07-17,경상대학RC행정팀(ERICA),취득,5,확정,자체구입,C364,,2019-07-17,2019-07-16,1
4321190224407366,액정모니터,ERICA,2019-07-11,515000,2019-07-17,글로벌문화통상대학RC행정팀(ERICA),운용,5,확정,자체구입,C360,,2019-07-17,2099-12-31,1
4321190224407366,액정모니터,ERICA,2019-07-11,515000,2019-07-17,글로벌문화통상대학RC행정팀(ERICA),취득,5,확정,자체구입,C360,,2019-07-17,2019-07-16,1
4321190224407366,액정모니터,ERICA,2019-09-06,501000,2019-09-13,소프트웨어융합대학RC행정팀(ERICA),운용,5,확정,자체구입,C354,,2019-09-13,2099-12-31,1
4321190224407366,액정모니터,ERICA,2019-09-06,501000,2019-09-13,소프트웨어융합대학RC행정팀(ERICA),취득,5,확정,자체구입,C354,,2019-09-13,2019-09-12,1
4321190224407366,액정모니터,ERICA,2019-11-16,511000,2019-11-20,시설팀(ERICA),운용,5,확정,자체구입,A351,사무환경 개선용,2019-11-20,2099-12-31,3
4321190224407366,액정모니터,ERICA,2019-11-16,511000,2019-11-20,시설팀(ERICA),취득,5,확정,자체구입,A351,사무환경 개선용,2019-11-20,2019-11-19,3
4321190224407366,액정모니터,ERICA,2020-01-10,482000,2020-01-18,경상대학RC행정팀(ERICA),운용,5,확정,자체구입,C364,미디어실 환경개선 기자재 확충,2020-01-18,2099-12-31,1
4321190224407366,액정모니터,ERICA,2020-01-10,482000,2020-01-18,경상대학RC행정팀(ERICA),취득,5,확정,자체구입,C364,미디어실 환경개선 기자재 확충,2020-01-18,2020-01-17,1
4321190224407366,액정모니터,ERICA,2020-01-10,482000,2020-01-18,공학대학RC행정팀(ERICA),운용,5,확정,자체구입,C352,미디어실 환경개선 기자재 확충,2020-01-18,2099-12-31,12
4321190224407366,액정모니터,ERICA,2020-01-10,482000,2020-01-18,공학대학RC행정팀(ERICA),취득,5,확정,자체구입,C352,미디어실 환경개선 기자재 확충,2020-01-18,2020-01-17,12
4321190224407366,액정모니터,ERICA,2020-01-10,482000,2020-01-18,소프트웨어융합대학RC행정팀(ERICA),운용,5,확정,자체구입,C354,미디어실 환경개선 기자재 확충,2020-01-18,2099-12-31,1
4321190224407366,액정모니터,ERICA,2020-01-10,482000,2020-01-18,소프트웨어융합대학RC행정팀(ERICA),취득,5,확정,자체구입,C354,미디어실 환경개선 기자재 확충,2020-01-18,2020-01-17,1
4321190224407366,액정모니터,ERICA,2020-01-14,494000,2020-01-18,소프트웨어융합대학RC행정팀(ERICA),운용,5,확정,자체구입,C354,,2020-01-18,2099-12-31,3
4321190224407366,액정모니터,ERICA,2020-01-14,494000,2020-01-18,소프트웨어융합대학RC행정팀(ERICA),취득,5,확정,자체구입,C354,,2020-01-18,2020-01-17,3
4321190224407366,액정모니터,ERICA,2020-01-20,484000,2020-01-24,소프트웨어융합대학RC행정팀(ERICA),운용,5,확정,자체구입,C354,전산 실습실 보조 모니터,2020-01-24,2099-12-31,2
4321190224407366,액정모니터,ERICA,2020-01-20,484000,2020-01-24,소프트웨어융합대학RC행정팀(ERICA),취득,5,확정,자체구입,C354,전산 실습실 보조 모니터,2020-01-24,2020-01-23,2
4321190224407366,액정모니터,ERICA,2020-02-01,494000,2020-02-08,시설팀(ERICA),운용,5,확정,자체구입,A351,,2020-02-08,2099-12-31,3
4321190224407366,액정모니터,ERICA,2020-02-01,494000,2020-02-08,시설팀(ERICA),취득,5,확정,자체구입,A351,,2020-02-08,2020-02-07,3
4321190224407366,액정모니터,ERICA,2020-02-03,521000,2020-02-10,시설팀(ERICA),운용,5,확정,자체구입,A351,,2020-02-10,2099-12-31,2
4321190224407366,액정모니터,ERICA,2020-02-03,521000,2020-02-10,시설팀(ERICA),취득,5,확정,자체구입,A351,,2020-02-10,2020-02-09,2
4321190224407366,액정모니터,ERICA,2020-03-06,488000,2020-03-10,학생지원팀(ERICA),운용,5,확정,자체구입,A320,,2020-03-10,2099-12-31,3
4321190224407366,액정모니터,ERICA,2020-03-06,488000,2020-03-10,학생지원팀(ERICA),취득,5,확정,자체구입,A320,,2020-03-10,2020-03-09,3
4321190224407366,액정모니터,ERICA,2020-03-23,493000,2020-03-27,글로벌문화통상대학RC행정팀(ERICA),운용,5,확정,자체구입,C360,,2020-03-27,2099-12-31,1
4321190224407366,액정모니터,ERICA,2020-03-23,493000,2020-03-27,글로벌문화통상대학RC행정팀(ERICA),취득,5,확정,자체구입,C360,,2020-03-27,2020-03-26,1
4321190224407366,액정모니터,ERICA,2020-05-28,498000,2020-06-01,공학대학RC행정팀(ERICA),운용,5,확정,자체구입,C352,,2020-06-01,2099-12-31,1
4321190224407366,액정모니터,ERICA,2020-05-28,498000,2020-06-01,공학대학RC행정팀(ERICA),취득,5,확정,자체구입,C352,,2020-06-01,2020-05-31,1
4321190224407366,액정모니터,ERICA,2020-06-05,485000,2020-06-21,경상대학RC행정팀(ERICA),운용,5,확정,자체구입,C364,제1실습실 환경개선 기자재 확충,2020-06-21,2099-12-31,1
4321190224407366,액정모니터,ERICA,2020-06-05,485000,2020-06-21,경상대학RC행정팀(ERICA),취득,5,확정,자체구입,C364,제1실습실 환경개선 기자재 확충,2020-06-21,2020-06-20,1
4321190224407366,액정모니터,ERICA,2020-06-05,485000,2020-06-21,글로벌문화통상대학RC행정팀(ERICA),운용,5,확정,자체구입,C360,제1실습실 환경개선 기자재 확충,2020-06-21,2099-12-31,18
4321190224407366,액정모니터,ERICA,2020-06-05,485000,2020-06-21,글로벌문화통상대학RC행정팀(ERICA),취득,5,확정,자체구입,C360,제1실습실 환경개선 기자재 확충,2020-06-21,2020-06-20,18
4321190224407366,액정모니터,ERICA,2020-06-16,487000,2020-06-23,글로벌문화통상대학RC행정팀(ERICA),운용,5,확정,자체구입,C360,,2020-06-23,2099-12-31,2
4321190224407366,액정모니터,ERICA,2020-06-16,487000,2020-06-23,글로벌문화통상대학RC행정팀(ERICA),취득,5,확정,자체구입,C360,,2020-06-23,2020-06-22,2
4321190224407366,액정모니터,ERICA,2020-07-18,489000,2020-07-24,학생지원팀(ERICA),운용,5,확정,기증,A320,,2020-07-24,2099-12-31,1
4321190224407366,액정모니터,ERICA,2020-07-18,489000,2020-07-24,학생지원팀(ERICA),취득,5,확정,기증,A320,,2020-07-24,2020-07-23,1
4321190224407366,액정모니터,ERICA,2020-07-22,487000,2020-07-28,경상대학RC행정팀(ERICA),운용,5,확정,자체구입,C364,,2020-07-28,2099-12-31,1
4321190224407366,액정모니터,ERICA,2020-07-22,487000,2020-07-28,경상대학RC행정팀(ERICA),취득,5,확정,자체구입,C364,,2020-07-28,2020-07-27,1
4321190224407366,액정모니터,ERICA,2020-07-25,474000,2020-07-31,시설팀(ERICA),운용,5,확정,자체구입,A351,사무환경 개선용,2020-07-31,2099-12-31,2
4321190224407366,액정모니터,ERICA,2020-07-25,474000,2020-07-31,시설팀(ERICA),취득,5,확정,자체구입,A351,사무환경 개선용,2020-07-31,2020-07-30,2
4321190224407366,액정모니터,ERICA,2020-08-24,477000,2020-08-29,소프트웨어융합대학RC행정팀(ERICA),운용,5,확정,자체구입,C354,,2020-08-29,2099-12-31,2
4321190224407366,액정모니터,ERICA,2020-08-24,477000,2020-08-29,소프트웨어융합대학RC행정팀(ERICA),취득,5,확정,자체구입,C354,,2020-08-29,2020-08-28,2
4321190224407366,액정모니터,ERICA,2020-10-12,502000,2020-10-19,공학대학RC행정팀(ERICA),운용,5,확정,자체구입,C352,,2020-10-19,2099-12-31,1
4321190224407366,액정모니터,ERICA,2020-10-12,502000,2020-10-19,공학대학RC행정팀(ERICA),취득,5,확정,자체구입,C352,,2020-10-19,2020-10-18,1
4321190224407366,액정모니터,ERICA,2020-11-14,505000,2020-11-19,,운용,5,확정,자체구입,A351,전산 실습실 보조 모니터,2020-11-19,2099-12-31,1
4321190224407366,액정모니터,ERICA,2020-11-14,505000,2020-11-19,,취득,5,확정,자체구입,A351,전산 실습실 보조 모니터,2020-11-19,2020-11-18,1
4321190224407366,액정모니터,ERICA,2021-01-09,488000,2021-01-15,공학대학RC행정팀(ERICA),운용,5,확정,자체구입,C352,,2021-01-15,2099-12-31,3
4321190224407366,액정모니터,ERICA,2021-01-09,488000,2021-01-15,공학대학RC행정팀(ERICA),취득,5,확정,자체구입,C352,,2021-01-15,2021-01-14,3
4321190224407366,액정모니터,ERICA,2021-05-12,496000,2021-05-16,공학대학RC행정팀(ERICA),운용,5,확정,자체구입,C352,,2021-05-16,2099-12-31,1
4321190224407366,액정모니터,ERICA,2021-05-12,496000,2021-05-16,공학대학RC행정팀(ERICA),취득,5,확정,자체구입,C352,,2021-05-16,2021-05-15,1
4321190224407366,액정모니터,ERICA,2021-06-08,496000,2021-06-12,글로벌문화통상대학RC행정팀(ERICA),운용,5,확정,자체구입,C360,,2021-06-12,2099-12-31,1
4321190224407366,액정모니터,ERICA,2021-06-08,496000,2021-06-12,글로벌문화통상대학RC행정팀(ERICA),취득,5,확정,자체구입,C360,,2021-06-12,2021-06-11,1
4321190224407366,액정모니터,ERICA,2021-06-24,477000,2021-06-29,학생지원팀(ERICA),운용,5,확정,자체구입,A320,,2021-06-29,2099-12-31,1
4321190224407366,액정모니터,ERICA,2021-06-24,477000,2021-06-29,학생지원팀(ERICA),취득,5,확정,자체구입,A320,,2021-06-29,2021-06-28,1
4321190224407366,액정모니터,ERICA,2022-01-20,478000,2022-01-25,시설팀(ERICA),운용,5,확정,자체구입,A351,,2022-01-25,2099-12-31,3
4321190224407366,액정모니터,ERICA,2022-01-20,478000,2022-01-25,시설팀(ERICA),취득,5,확정,자체구입,A351,,2022-01-25,2022-01-24,3
4321190224407366,액정모니터,ERICA,2022-02-08,520000,2022-02-12,시설팀(ERICA),운용,5,확정,자체구입,A351,,2022-02-12,2099-12-31,2
4321190224407366,액정모니터,ERICA,2022-02-08,520000,2022-02-12,시설팀(ERICA),취득,5,확정,자체구입,A351,,2022-02-12,2022-02-11,2
4321190224407366,액정모니터,ERICA,2022-05-14,507000,2022-05-19,공학대학RC행정팀(ERICA),운용,5,확정,자체구입,C352,,2022-05-19,2099-12-31,1
4321190224407366,액정모니터,ERICA,2022-05-14,507000,2022-05-19,공학대학RC행정팀(ERICA),취득,5,확정,자체구입,C352,,2022-05-19,2022-05-18,1
4321190224407366,액정모니터,ERICA,2022-05-20,471000,2022-06-06,경상대학RC행정팀(ERICA),운용,5,확정,자체구입,C364,제2실습실 환경개선 기자재 확충,2022-06-06,2099-12-31,11
4321190224407366,액정모니터,ERICA,2022-05-20,471000,2022-06-06,경상대학RC행정팀(ERICA),취득,5,확정,자체구입,C364,제2실습실 환경개선 기자재 확충,2022-06-06,2022-06-05,11
4321190224407366,액정모니터,ERICA,2022-06-30,488000,2022-07-04,경상대학RC행정팀(ERICA),운용,5,확정,자체구입,C364,,2022-07-04,2099-12-31,2
4321190224407366,액정모니터,ERICA,2022-06-30,488000,2022-07-04,경상대학RC행정팀(ERICA),취득,5,확정,자체구입,C364,,2022-07-04,2022-07-03,2
4321190224407366,액정모니터,ERICA,2022-07-19,471000,2022-07-28,소프트웨어융합대학RC행정팀(ERICA),운용,5,확정,자체구입,C354,기초실험실 환경개선 기자재 확충,2022-07-28,2099-12-31,12
4321190224407366,액정모니터,ERICA,2022-07-19,471000,2022-07-28,소프트웨어융합대학RC행정팀(ERICA),취득,5,확정,자체구입,C354,기초실험실 환경개선 기자재 확충,2022-07-28,2022-07-27,12
4321190224407366,액정모니터,ERICA,2022-08-22,477000,2022-08-29,경상대학RC행정팀(ERICA),운용,5,확정,자체구입,C364,,2022-08-29,2099-12-31,1
4321190224407366,액정모니터,ERICA,2022-08-22,477000,2022-08-29,경상대학RC행정팀(ERICA),취득,5,확정,자체구입,C364,,2022-08-29,2022-08-28,1
4321190224407366,액정모니터,ERICA,2022-09-03,482000,2022-09-15,소프트웨어융합대학RC행정팀(ERICA),운용,5,확정,자체구입,C354,제1실습실 환경개선 기자재 확충,2022-09-15,2099-12-31,19
4321190224407366,액정모니터,ERICA,2022-09-03,482000,2022-09-15,소프트웨어융합대학RC행정팀(ERICA),취득,5,확정,자체구입,C354,제1실습실 환경개선 기자재 확충,2022-09-15,2022-09-14,19
4321190224407366,액정모니터,ERICA,2022-09-19,480000,2022-09-24,소프트웨어융합대학RC행정팀(ERICA),운용,5,확정,자체구입,C354,,2022-09-24,2099-12-31,1
4321190224407366,액정모니터,ERICA,2022-09-19,480000,2022-09-24,소프트웨어융합대학RC행정팀(ERICA),취득,5,확정,자체구입,C354,,2022-09-24,2022-09-23,1
4321190224407366,액정모니터,ERICA,2022-10-05,473000,2022-10-22,학생지원팀(ERICA),운용,5,확정,자체구입,A320,기초실험실 환경개선 기자재 확충,2022-10-22,2099-12-31,13
4321190224407366,액정모니터,ERICA,2022-10-05,473000,2022-10-22,학생지원팀(ERICA),취득,5,확정,자체구입,A320,기초실험실 환경개선 기자재 확충,2022-10-22,2022-10-21,13
4321190224407366,액정모니터,ERICA,2022-10-12,495000,2022-10-18,공학대학RC행정팀(ERICA),운용,5,확정,자체구입,C352,,2022-10-18,2099-12-31,2
4321190224407366,액정모니터,ERICA,2022-10-12,495000,2022-10-18,공학대학RC행정팀(ERICA),취득,5,확정,자체구입,C352,,2022-10-18,2022-10-17,2
4321190224407366,액정모니터,ERICA,2022-11-13,518000,2022-11-16,시설팀(ERICA),운용,5,확정,자체구입,A351,연구실 다중 화면 구성용,2022-11-16,2099-12-31,1
4321190224407366,액정모니터,ERICA,2022-11-13,518000,2022-11-16,시설팀(ERICA),취득,5,확정,자체구입,A351,연구실 다중 화면 구성용,2022-11-16,2022-11-15,1
4321190224407366,액정모니터,ERICA,2023-03-03,504000,2023-03-06,경상대학RC행정팀(ERICA),운용,5,확정,자체구입,C364,,2023-03-06,2099-12-31,1
4321190224407366,액정모니터,ERICA,2023-03-03,504000,2023-03-06,경상대학RC행정팀(ERICA),취득,5,확정,자체구입,C364,,2023-03-06,2023-03-05,1
4321190224407366,액정모니터,ERICA,2023-03-07,506000,2023-03-11,경상대학RC행정팀(ERICA),운용,5,확정,자체구입,C364,,2023-03-11,2099-12-31,3
4321190224407366,액정모니터,ERICA,2023-03-07,506000,2023-03-11,경상대학RC행정팀(ERICA),취득,5,확정,자체구입,C364,,2023-03-11,2023-03-10,3
4321190224407366,액정모니터,ERICA,2023-03-09,503000,2023-03-13,공학대학RC행정팀(ERICA),운용,5,확정,자체구입,C352,,2023-03-13,2099-12-31,2
4321190224407366,액정모니터,ERICA,2023-03-09,503000,2023-03-13,공학대학RC행정팀(ERICA),취득,5,확정,자체구입,C352,,2023-03-13,2023-03-12,2
4321190224407366,액정모니터,ERICA,2023-04-01,481000,2023-04-06,학생지원팀(ERICA),운용,5,확정,자체구입,A320,연구실 다중 화면 구성용,2023-04-06,2099-12-31,1
4321190224407366,액정모니터,ERICA,2023-04-01,481000,2023-04-06,학생지원팀(ERICA),취득,5,확정,자체구입,A320,연구실 다중 화면 구성용,2023-04-06,2023-04-05,1
4321190224407366,액정모니터,ERICA,2023-04-25,526000,2023-05-02,시설팀(ERICA),운용,5,확정,자체구입,A351,사무환경 개선용,2023-05-02,2099-12-31,1
4321190224407366,액정모니터,ERICA,2023-04-25,526000,2023-05-02,시설팀(ERICA),취득,5,확정,자체구입,A351,사무환경 개선용,2023-05-02,2023-05-01,1
4321190224407366,액정모니터,ERICA,2023-05-07,485000,2023-05-12,공학대학RC행정팀(ERICA),운용,5,확정,기증,C352,,2023-05-12,2099-12-31,3
4321190224407366,액정모니터,ERICA,2023-05-07,485000,2023-05-12,공학대학RC행정팀(ERICA),취득,5,확정,기증,C352,,2023-05-12,2023-05-11,3
4321190224407366,액정모니터,ERICA,2023-06-14,519000,2023-06-19,학생지원팀(ERICA),운용,5,확정,자체구입,A320,,2023-06-19,2099-12-31,1
4321190224407366,액정모니터,ERICA,2023-06-14,519000,2023-06-19,학생지원팀(ERICA),취득,5,확정,자체구입,A320,,2023-06-19,2023-06-18,1
4321190224407366,액정모니터,ERICA,2023-06-20,458000,2023-07-08,소프트웨어융합대학RC행정팀(ERICA),운용,5,확정,자체구입,C354,제1실습실 환경개선 기자재 확충,2023-07-08,2099-12-31,13
4321190224407366,액정모니터,ERICA,2023-06-20,458000,2023-07-08,소프트웨어융합대학RC행정팀(ERICA),취득,5,확정,자체구입,C354,제1실습실 환경개선 기자재 확충,2023-07-08,2023-07-07,13
4321190224407366,액정모니터,ERICA,2023-07-14,490000,2023-07-21,경상대학RC행정팀(ERICA),운용,5,확정,자체구입,C364,,2023-07-21,2099-12-31,1
4321190224407366,액정모니터,ERICA,2023-07-14,490000,2023-07-21,경상대학RC행정팀(ERICA),취득,5,확정,자체구입,C364,,2023-07-21,2023-07-20,1
4321190224407366,액정모니터,ERICA,2023-11-11,529000,2023-11-14,소프트웨어융합대학RC행정팀(ERICA),운용,5,확정,자체구입,C354,,2023-11-14,2099-12-31,2
4321190224407366,액정모니터,ERICA,2023-11-11,529000,2023-11-14,소프트웨어융합대학RC행정팀(ERICA),취득,5,확정,자체구입,C354,,2023-11-14,2023-11-13,2
4321190224407366,액정모니터,ERICA,2023-12-11,487000,2023-12-14,경상대학RC행정팀(ERICA),운용,5,확정,자체구입,C364,,2023-12-14,2099-12-31,2
4321190224407366,액정모니터,ERICA,2023-12-11,487000,2023-12-14,경상대학RC행정팀(ERICA),취득,5,확정,자체구입,C364,,2023-12-14,2023-12-13,2
4321190224407366,액정모니터,ERICA,2024-02-20,463000,2024-03-09,,운용,5,확정,자체구입,A351,종합설계실 환경개선 기자재 확충,2024-03-09,2099-12-31,1
4321190224407366,액정모니터,ERICA,2024-02-20,463000,2024-03-09,,취득,5,확정,자체구입,A351,종합설계실 환경개선 기자재 확충,2024-03-09,2024-03-08,1
4321190224407366,액정모니터,ERICA,2024-02-20,463000,2024-03-09,시설팀(ERICA),운용,5,확정,자체구입,A351,종합설계실 환경개선 기자재 확충,2024-03-09,2099-12-31,10
4321190224407366,액정모니터,ERICA,2024-02-20,463000,2024-03-09,시설팀(ERICA),취득,5,확정,자체구입,A351,종합설계실 환경개선 기자재 확충,2024-03-09,2024-03-08,10
4321190224407366,액정모니터,ERICA,2024-03-31,487000,2024-04-04,글로벌문화통상대학RC행정팀(ERICA),운용,5,확정,자체구입,C360,,2024-04-04,2099-12-31,1
4321190224407366,액정모니터,ERICA,2024-03-31,487000,2024-04-04,글로벌문화통상대학RC행정팀(ERICA),취득,5,확정,자체구입,C360,,2024-04-04,2024-04-03,1
4321190224407366,액정모니터,ERICA,2024-04-13,474000,2024-04-21,학생지원팀(ERICA),운용,5,확정,기증,A320,미디어실 환경개선 기자재 확충,2024-04-21,2099-12-31,18
4321190224407366,액정모니터,ERICA,2024-04-13,474000,2024-04-21,학생지원팀(ERICA),취득,5,확정,기증,A320,미디어실 환경개선 기자재 확충,2024-04-21,2024-04-20,18
4321190224407366,액정모니터,ERICA,2024-05-03,514000,2024-05-09,경상대학RC행정팀(ERICA),운용,5,확정,자체구입,C364,,2024-05-09,2099-12-31,3
4321190224407366,액정모니터,ERICA,2024-05-03,514000,2024-05-09,경상대학RC행정팀(ERICA),취득,5,확정,자체구입,C364,,2024-05-09,2024-05-08,3
4321190224407366,액정모니터,ERICA,2024-05-25,522000,2024-05-30,시설팀(ERICA),운용,5,확정,자체제작,A351,,2024-05-30,2099-12-31,1
4321190224407366,액정모니터,ERICA,2024-05-25,522000,2024-05-30,시설팀(ERICA),취득,5,확정,자체제작,A351,,2024-05-30,2024-05-29,1
4321190224407366,액정모니터,ERICA,2024-06-29,493000,2024-07-02,시설팀(ERICA),운용,5,확정,자체구입,A351,,2024-07-02,2099-12-31,1
