G2B_목록번호,G2B_목록명,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,수량
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-05-29,3959000,2017-06-02,,처분,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-05-29,3959000,2017-06-02,경상대학RC행정팀(ERICA),운용,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-06-23,3470000,2017-06-27,,불용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-06-23,3470000,2017-06-27,,처분,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-06-23,3470000,2017-06-27,공학대학RC행정팀(ERICA),운용,8,3
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-07-25,2659000,2017-07-31,,반납,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-07-25,2659000,2017-07-31,,처분,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-07-25,2659000,2017-07-31,경상대학RC행정팀(ERICA),운용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-08-08,6020000,2017-09-20,,반납,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-08-08,6020000,2017-09-20,,불용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-08-08,6020000,2017-09-20,,처분,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-08-08,6020000,2017-09-20,공학대학RC행정팀(ERICA),운용,8,6
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-08-31,1308000,2017-10-24,,처분,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-08-31,1308000,2017-10-24,글로벌문화통상대학RC행정팀(ERICA),운용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-09-09,2557000,2017-10-10,,처분,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-09-09,2557000,2017-10-10,학생지원팀(ERICA),운용,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-09-16,2341000,2017-10-26,,불용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-09-16,2341000,2017-10-26,,처분,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-09-16,2341000,2017-10-26,소프트웨어융합대학RC행정팀(ERICA),운용,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-09-24,2696000,2017-10-01,,불용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-09-24,2696000,2017-10-01,,처분,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-09-24,2696000,2017-10-01,시설팀(ERICA),운용,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-10-02,691000,2017-11-21,글로벌문화통상대학RC행정팀(ERICA),운용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-10-02,2499000,2017-11-18,,반납,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-10-02,2499000,2017-11-18,,처분,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-10-02,2499000,2017-11-18,시설팀(ERICA),운용,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-10-06,594000,2017-10-09,,반납,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-10-07,5895000,2017-10-12,,불용,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-10-07,5895000,2017-10-12,,처분,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-10-07,5895000,2017-10-12,소프트웨어융합대학RC행정팀(ERICA),운용,8,5
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-10-09,1306000,2017-10-15,,반납,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-10-09,1306000,2017-10-15,공학대학RC행정팀(ERICA),운용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-11-06,1236000,2017-12-30,공학대학RC행정팀(ERICA),운용,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-11-17,6034000,2017-11-23,,반납,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-11-17,6034000,2017-11-23,,불용,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-11-17,6034000,2017-11-23,,처분,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-11-17,6034000,2017-11-23,시설팀(ERICA),운용,8,4
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-11-20,3662000,2017-11-24,,반납,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-11-20,3662000,2017-11-24,,처분,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-11-20,3662000,2017-11-24,학생지원팀(ERICA),운용,8,3
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-11-28,7042000,2017-12-01,,반납,8,3
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-11-28,7042000,2017-12-01,,불용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-11-28,7042000,2017-12-01,,처분,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-11-28,7042000,2017-12-01,공학대학RC행정팀(ERICA),운용,8,4
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-12-06,3557000,2017-12-07,,반납,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-12-06,3557000,2017-12-07,,처분,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-12-06,3557000,2017-12-07,경상대학RC행정팀(ERICA),운용,8,3
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-12-29,3421000,2018-01-02,,반납,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-12-29,3421000,2018-01-02,,처분,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-12-29,3421000,2018-01-02,경상대학RC행정팀(ERICA),운용,8,3
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-01-05,2769000,2018-01-09,,반납,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-01-05,2769000,2018-01-09,경상대학RC행정팀(ERICA),운용,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-01-05,5573000,2018-01-07,,처분,8,4
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-01-05,5573000,2018-01-07,소프트웨어융합대학RC행정팀(ERICA),운용,8,4
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-01-23,3040000,2018-03-01,,처분,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-01-23,3040000,2018-03-01,소프트웨어융합대학RC행정팀(ERICA),운용,8,4
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-03-05,1263000,2018-03-07,,반납,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-03-30,3787000,2018-05-02,,불용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-03-30,3787000,2018-05-02,,처분,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-03-30,3787000,2018-05-02,글로벌문화통상대학RC행정팀(ERICA),운용,8,3
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-04-06,4865000,2018-04-13,,반납,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-04-06,4865000,2018-04-13,,처분,8,4
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-04-06,4865000,2018-04-13,경상대학RC행정팀(ERICA),운용,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-04-18,669000,2018-05-24,경상대학RC행정팀(ERICA),운용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-04-29,3851000,2018-06-10,,처분,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-04-29,3851000,2018-06-10,시설팀(ERICA),운용,8,4
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-05-04,5574000,2018-06-26,,반납,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-05-04,5574000,2018-06-26,,불용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-05-04,5574000,2018-06-26,,처분,8,4
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-05-04,5574000,2018-06-26,경상대학RC행정팀(ERICA),운용,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-05-20,2713000,2018-07-15,,처분,8,4
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-06-13,5037000,2018-06-17,,반납,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-06-13,5037000,2018-06-17,,처분,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-06-13,5037000,2018-06-17,경상대학RC행정팀(ERICA),운용,8,5
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-07-19,2827000,2018-07-22,,반납,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-07-19,2827000,2018-07-22,,처분,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-07-19,2827000,2018-07-22,학생지원팀(ERICA),운용,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-08-03,592000,2018-09-27,,처분,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-09-17,3503000,2018-11-12,,반납,8,3
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-09-17,3503000,2018-11-12,,처분,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-09-17,3503000,2018-11-12,경상대학RC행정팀(ERICA),운용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-09-23,5271000,2018-09-25,,반납,8,3
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-09-23,5271000,2018-09-25,,처분,8,3
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-09-23,5271000,2018-09-25,소프트웨어융합대학RC행정팀(ERICA),운용,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-10-02,2615000,2018-10-06,,반납,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-10-02,2615000,2018-10-06,글로벌문화통상대학RC행정팀(ERICA),운용,8,3
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-10-04,2482000,2018-10-09,,반납,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-10-04,2482000,2018-10-09,,처분,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-10-04,2482000,2018-10-09,글로벌문화통상대학RC행정팀(ERICA),운용,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-10-09,5365000,2018-10-10,,반납,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-10-09,5365000,2018-10-10,,처분,8,4
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-10-09,5365000,2018-10-10,시설팀(ERICA),운용,8,4
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-10-12,2983000,2018-10-16,,반납,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-10-12,2983000,2018-10-16,,처분,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-10-12,2983000,2018-10-16,시설팀(ERICA),운용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-10-12,5355000,2018-10-17,,반납,8,3
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-10-12,5355000,2018-10-17,,불용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-10-12,5355000,2018-10-17,,처분,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-10-12,5355000,2018-10-17,시설팀(ERICA),운용,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-10-19,4658000,2018-10-23,,불용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-10-19,4658000,2018-10-23,,처분,8,4
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-10-19,4658000,2018-10-23,경상대학RC행정팀(ERICA),운용,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-10-28,7118000,2018-12-07,,처분,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-10-28,7118000,2018-12-07,학생지원팀(ERICA),운용,8,9
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-11-01,625000,2018-11-07,학생지원팀(ERICA),운용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-11-05,3245000,2018-11-11,,반납,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-11-05,3245000,2018-11-11,,불용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-11-05,3245000,2018-11-11,글로벌문화통상대학RC행정팀(ERICA),운용,8,3
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-11-20,4722000,2018-11-25,,반납,8,3
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-11-20,4722000,2018-11-25,,처분,8,3
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-11-20,4722000,2018-11-25,글로벌문화통상대학RC행정팀(ERICA),운용,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-12-01,710000,2018-12-07,,처분,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-12-08,1882000,2018-12-13,,처분,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-12-08,1882000,2018-12-13,학생지원팀(ERICA),운용,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-12-13,3398000,2018-12-20,,반납,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-12-13,3398000,2018-12-20,,처분,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-12-13,3398000,2018-12-20,학생지원팀(ERICA),운용,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-12-20,601000,2019-02-03,,불용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-01-01,3229000,2019-01-05,,처분,8,4
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-01-01,3229000,2019-01-05,학생지원팀(ERICA),운용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-01-21,4618000,2019-03-02,,반납,8,3
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-01-21,4618000,2019-03-02,,처분,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-01-21,4618000,2019-03-02,경상대학RC행정팀(ERICA),운용,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-02-01,3545000,2019-02-02,,반납,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-02-01,3545000,2019-02-02,,불용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-02-01,3545000,2019-02-02,학생지원팀(ERICA),운용,8,3
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-02-05,7067000,2019-03-24,,반납,8,3
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-02-05,7067000,2019-03-24,,불용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-02-05,7067000,2019-03-24,,처분,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-02-05,7067000,2019-03-24,글로벌문화통상대학RC행정팀(ERICA),운용,8,4
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-03-27,2627000,2019-05-17,,반납,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-03-27,2627000,2019-05-17,글로벌문화통상대학RC행정팀(ERICA),운용,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-04-11,2590000,2019-04-13,,반납,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-04-11,2590000,2019-04-13,,처분,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-04-11,2590000,2019-04-13,학생지원팀(ERICA),운용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-05-08,1316000,2019-06-30,,반납,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-05-08,1316000,2019-06-30,시설팀(ERICA),운용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-05-15,5076000,2019-05-17,,반납,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-05-15,5076000,2019-05-17,,처분,8,4
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-05-15,5076000,2019-05-17,시설팀(ERICA),운용,8,3
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-06-03,4129000,2019-07-15,,반납,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-06-03,4129000,2019-07-15,,불용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-06-03,4129000,2019-07-15,,처분,8,3
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-06-03,4129000,2019-07-15,학생지원팀(ERICA),운용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-06-16,4634000,2019-06-18,,반납,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-06-16,4634000,2019-06-18,,처분,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-06-16,4634000,2019-06-18,공학대학RC행정팀(ERICA),운용,8,4
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-07-09,3799000,2019-09-07,,불용,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-07-09,3799000,2019-09-07,,처분,8,4
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-07-18,1291000,2019-07-24,글로벌문화통상대학RC행정팀(ERICA),운용,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-07-18,6281000,2019-07-23,,반납,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-07-18,6281000,2019-07-23,,불용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-07-18,6281000,2019-07-23,,처분,8,3
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-07-18,6281000,2019-07-23,경상대학RC행정팀(ERICA),운용,8,4
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-07-28,6818000,2019-09-04,,반납,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-07-28,6818000,2019-09-04,,불용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-07-28,6818000,2019-09-04,,처분,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-07-28,6818000,2019-09-04,소프트웨어융합대학RC행정팀(ERICA),운용,8,7
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-08-12,5352000,2019-10-07,,반납,8,3
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-08-12,5352000,2019-10-07,,불용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-08-12,5352000,2019-10-07,,처분,8,4
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-08-12,5352000,2019-10-07,경상대학RC행정팀(ERICA),운용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-09-17,672000,2019-10-19,소프트웨어융합대학RC행정팀(ERICA),운용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-09-23,6864000,2019-09-28,,불용,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-09-23,6864000,2019-09-28,,처분,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-09-23,6864000,2019-09-28,학생지원팀(ERICA),운용,8,6
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-10-09,5684000,2019-10-10,,반납,8,3
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-10-09,5684000,2019-10-10,,처분,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-10-09,5684000,2019-10-10,소프트웨어융합대학RC행정팀(ERICA),운용,8,4
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-10-20,3289000,2019-12-11,,불용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-10-20,3289000,2019-12-11,,처분,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-10-20,3289000,2019-12-11,공학대학RC행정팀(ERICA),운용,8,3
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-10-20,5453000,2019-12-10,,반납,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-10-20,5453000,2019-12-10,,불용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-10-20,5453000,2019-12-10,,처분,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-10-20,5453000,2019-12-10,시설팀(ERICA),운용,8,4
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-10-24,3519000,2019-10-26,,반납,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-10-24,3519000,2019-10-26,,처분,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-10-24,3519000,2019-10-26,소프트웨어융합대학RC행정팀(ERICA),운용,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-11-20,6308000,2019-11-23,,반납,8,3
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-11-20,6308000,2019-11-23,,처분,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-11-20,6308000,2019-11-23,경상대학RC행정팀(ERICA),운용,8,6
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-12-09,3912000,2020-01-22,,반납,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-12-09,3912000,2020-01-22,,불용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-12-09,3912000,2020-01-22,,처분,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-12-09,3912000,2020-01-22,공학대학RC행정팀(ERICA),운용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-12-11,3425000,2020-01-20,,반납,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-12-11,3425000,2020-01-20,,불용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-12-11,3425000,2020-01-20,소프트웨어융합대학RC행정팀(ERICA),운용,8,3
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-12-24,3488000,2020-02-02,,반납,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-12-24,3488000,2020-02-02,공학대학RC행정팀(ERICA),운용,8,3
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2020-02-02,1205000,2020-03-13,,처분,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2020-02-02,1205000,2020-03-13,학생지원팀(ERICA),운용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2020-02-07,1376000,2020-04-01,,처분,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2020-02-07,1376000,2020-04-01,시설팀(ERICA),운용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2020-04-04,4266000,2020-04-07,,처분,8,2
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2020-04-04,4266000,2020-04-07,경상대학RC행정팀(ERICA),운용,8,4
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2020-04-16,4604000,2020-05-17,,반납,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2020-04-16,4604000,2020-05-17,,처분,8,5
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2020-04-16,4604000,2020-05-17,시설팀(ERICA),운용,8,1
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2020-05-11,7039000,2020-06-16,,반납,8,2
