G2B_목록번호,G2B_목록명,캠퍼스,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,승인상태,취득정리구분,운용부서코드,비고,수량
4321210523858386,레이저프린터,서울,2006-04-04,3213000,2006-04-10,학생지원팀(서울),처분,6,확정,자체구입,A124,,1
4321210523858386,레이저프린터,서울,2006-07-15,3201000,2006-07-18,인문과학대학RC행정팀(서울),처분,6,확정,자체구입,C188,학과 공용 프린터,1
4321210523858386,레이저프린터,서울,2006-11-19,3009000,2006-11-25,자연과학대학RC행정팀(서울),운용,6,확정,자체구입,C192,,1
4321210523858386,레이저프린터,서울,2006-12-24,3197000,2006-12-27,공과대학RC행정팀(서울),처분,6,확정,자체구입,C182,,1
4321210523858386,레이저프린터,서울,2007-01-09,3002000,2007-01-15,공과대학RC행정팀(서울),처분,6,확정,자체구입,C182,학과 공용 프린터,1
4321210523858386,레이저프린터,서울,2007-04-08,3138000,2007-04-15,공과대학RC행정팀(서울),처분,6,확정,자체구입,C182,학과 공용 프린터,1
4321210523858386,레이저프린터,서울,2007-07-13,3084000,2007-07-20,공과대학RC행정팀(서울),처분,6,확정,자체구입,C182,행정 문서 출력용,1
4321210523858386,레이저프린터,서울,2007-11-18,3164000,2007-11-22,공과대학RC행정팀(서울),처분,6,확정,자체구입,C182,,1
4321210523858386,레이저프린터,서울,2008-02-05,3292000,2008-02-08,인문과학대학RC행정팀(서울),처분,6,확정,자체구입,C188,,1
4321210523858386,레이저프린터,서울,2008-05-21,3168000,2008-05-28,사회과학대학RC행정팀(서울),처분,6,확정,자체구입,C190,,1
4321210523858386,레이저프린터,서울,2008-07-04,3299000,2008-07-08,자연과학대학RC행정팀(서울),처분,6,확정,자체구입,C192,행정 문서 출력용,1
4321210523858386,레이저프린터,서울,2008-10-26,3174000,2008-11-01,자연과학대학RC행정팀(서울),처분,6,확정,자체구입,C192,,1
4321210523858386,레이저프린터,서울,2008-11-22,3061000,2008-11-26,공과대학RC행정팀(서울),운용,6,확정,자체구입,C182,,1
4321210523858386,레이저프린터,서울,2009-01-08,3338000,2009-01-13,공과대학RC행정팀(서울),처분,6,확정,자체구입,C182,,1
4321210523858386,레이저프린터,서울,2009-02-14,3222000,2009-02-21,커리어개발팀(서울),처분,6,확정,자체구입,A125,,1
4321210523858386,레이저프린터,서울,2009-05-11,3144000,2009-05-17,커리어개발팀(서울),운용,6,확정,자체구입,A125,,1
4321210523858386,레이저프린터,서울,2009-08-01,3207000,2009-08-05,자연과학대학RC행정팀(서울),처분,6,확정,자체구입,C192,,1
4321210523858386,레이저프린터,서울,2009-09-08,3072000,2009-09-12,자연과학대학RC행정팀(서울),운용,6,확정,자체구입,C192,,1
4321210523858386,레이저프린터,서울,2011-10-27,3239000,2011-11-01,공과대학RC행정팀(서울),처분,6,확정,자체구입,C182,,1
4321210523858386,레이저프린터,서울,2012-04-27,3135000,2012-05-02,자연과학대학RC행정팀(서울),처분,6,확정,자체구입,C192,행정 문서 출력용,1
4321210523858386,레이저프린터,서울,2012-08-05,3347000,2012-08-12,자연과학대학RC행정팀(서울),처분,6,확정,자체구입,C192,,1
4321210523858386,레이저프린터,서울,2012-12-24,3375000,2012-12-28,인문과학대학RC행정팀(서울),불용,6,확정,자체구입,C188,,1
4321210523858386,레이저프린터,서울,2013-02-03,3323000,2013-02-07,자연과학대학RC행정팀(서울),처분,6,확정,자체구입,C192,행정 문서 출력용,1
4321210523858386,레이저프린터,서울,2013-02-04,3319000,2013-02-08,사회과학대학RC행정팀(서울),운용,6,확정,자체구입,C190,,1
4321210523858386,레이저프린터,서울,2013-02-07,3410000,2013-02-11,학생지원팀(서울),운용,6,확정,자체구입,A124,학과 공용 프린터,1
4321210523858386,레이저프린터,서울,2013-03-08,3189000,2013-03-15,공과대학RC행정팀(서울),처분,6,확정,자체제작,C182,,1
4321210523858386,레이저프린터,서울,2013-04-30,3273000,2013-05-05,자연과학대학RC행정팀(서울),운용,6,확정,자체구입,C192,,1
4321210523858386,레이저프린터,서울,2013-05-06,3184000,2013-05-11,공과대학RC행정팀(서울),처분,6,확정,자체구입,C182,,1
4321210523858386,레이저프린터,서울,2013-11-30,3189000,2013-12-03,인문과학대학RC행정팀(서울),처분,6,확정,자체구입,C188,행정 문서 출력용,1
4321210523858386,레이저프린터,서울,2014-03-21,3306000,2014-03-27,공과대학RC행정팀(서울),처분,6,확정,자체구입,C182,,1
4321210523858386,레이저프린터,서울,2014-03-25,3170000,2014-03-29,학생지원팀(서울),처분,6,확정,자체구입,A124,학과 공용 프린터,1
4321210523858386,레이저프린터,서울,2014-03-25,3324000,2014-04-01,공과대학RC행정팀(서울),운용,6,확정,자체구입,C182,학과 공용 프린터,1
4321210523858386,레이저프린터,서울,2014-12-01,3138000,2014-12-05,공과대학RC행정팀(서울),운용,6,확정,자체구입,C182,학과 공용 프린터,1
4321210523858386,레이저프린터,서울,2015-01-15,3125000,2015-01-19,인문과학대학RC행정팀(서울),처분,6,확정,자체구입,C188,,1
4321210523858386,레이저프린터,서울,2015-02-22,3343000,2015-02-27,사회과학대학RC행정팀(서울),운용,6,확정,자체구입,C190,,1
4321210523858386,레이저프린터,서울,2015-06-03,3322000,2015-06-07,공과대학RC행정팀(서울),처분,6,확정,자체구입,C182,,1
4321210523858386,레이저프린터,서울,2015-06-09,3333000,2015-06-14,자연과학대학RC행정팀(서울),운용,6,확정,자체구입,C192,,1
4321210523858386,레이저프린터,서울,2015-11-17,3335000,2015-11-21,자연과학대학RC행정팀(서울),처분,6,확정,자체구입,C192,,1
4321210523858386,레이저프린터,서울,2015-12-06,3344000,2015-12-10,자연과학대학RC행정팀(서울),처분,6,확정,자체구입,C192,,1
4321210523858386,레이저프린터,서울,2016-05-10,3220000,2016-05-14,공과대학RC행정팀(서울),운용,6,확정,자체구입,C182,,1
4321210523858386,레이저프린터,서울,2016-09-01,3341000,2016-09-07,커리어개발팀(서울),처분,6,확정,자체구입,A125,,1
4321210523858386,레이저프린터,서울,2016-09-04,3148000,2016-09-11,공과대학RC행정팀(서울),처분,6,확정,자체구입,C182,,1
4321210523858386,레이저프린터,서울,2017-01-23,3273000,2017-01-26,커리어개발팀(서울),처분,6,확정,자체구입,A125,,1
4321210523858386,레이저프린터,서울,2017-02-13,3410000,2017-02-17,자연과학대학RC행정팀(서울),운용,6,확정,자체구입,C192,,1
4321210523858386,레이저프린터,서울,2018-01-31,3187000,2018-02-03,공과대학RC행정팀(서울),처분,6,확정,자체구입,C182,,1
4321210523858386,레이저프린터,서울,2018-06-28,3467000,2018-07-02,자연과학대학RC행정팀(서울),운용,6,확정,자체구입,C192,,1
4321210523858386,레이저프린터,서울,2018-09-26,3441000,2018-10-01,자연과학대학RC행정팀(서울),운용,6,확정,자체구입,C192,행정 문서 출력용,1
4321210523858386,레이저프린터,서울,2019-01-20,3248000,2019-01-25,사회과학대학RC행정팀(서울),처분,6,확정,자체구입,C190,행정 문서 출력용,1
4321210523858386,레이저프린터,서울,2019-05-12,3316000,2019-05-18,자연과학대학RC행정팀(서울),운용,6,확정,자체구입,C192,,1
4321210523858386,레이저프린터,서울,2019-07-01,3402000,2019-07-05,인문과학대학RC행정팀(서울),운용,6,확정,자체구입,C188,,1
4321210523858386,레이저프린터,서울,2020-02-20,3295000,2020-02-23,인문과학대학RC행정팀(서울),운용,6,확정,자체구입,C188,,1
4321210523858386,레이저프린터,서울,2020-05-11,3255000,2020-05-14,자연과학대학RC행정팀(서울),처분,6,확정,자체구입,C192,,1
4321210523858386,레이저프린터,서울,2020-08-21,3362000,2020-08-27,공과대학RC행정팀(서울),불용,6,확정,자체구입,C182,,1
4321210523858386,레이저프린터,서울,2020-09-15,3253000,2020-09-18,공과대학RC행정팀(서울),운용,6,확정,자체구입,C182,학과 공용 프린터,1
4321210523858386,레이저프린터,서울,2020-10-08,3440000,2020-10-13,,처분,6,확정,자체구입,A124,,1
4321210523858386,레이저프린터,서울,2020-12-22,3477000,2020-12-29,공과대학RC행정팀(서울),운용,6,확정,자체구입,C182,,1
4321210523858386,레이저프린터,서울,2021-03-08,3530000,2021-03-11,학생지원팀(서울),운용,6,확정,자체구입,A124,학과 공용 프린터,1
4321210523858386,레이저프린터,서울,2021-05-25,3516000,2021-06-01,인문과학대학RC행정팀(서울),운용,6,확정,자체구입,C188,,1
4321210523858386,레이저프린터,서울,2021-11-19,3263000,2021-11-23,공과대학RC행정팀(서울),운용,6,확정,자체구입,C182,,1
4321210523858386,레이저프린터,서울,2022-03-30,3525000,2022-04-06,공과대학RC행정팀(서울),운용,6,확정,자체구입,C182,,1
4321210523858386,레이저프린터,서울,2022-10-14,3555000,2022-10-17,사회과학대학RC행정팀(서울),운용,6,확정,자체구입,C190,행정 문서 출력용,1
4321210523858386,레이저프린터,서울,2022-11-18,3260000,2022-11-22,공과대학RC행정팀(서울),운용,6,확정,자체구입,C182,행정 문서 출력용,1
4321210523858386,레이저프린터,서울,2023-01-11,3310000,2023-01-15,자연과학대학RC행정팀(서울),취득,6,확정,자체구입,C192,,1
4321210523858386,레이저프린터,서울,2023-04-27,3297000,2023-05-01,공과대학RC행정팀(서울),운용,6,확정,자체구입,C182,,1
4321210523858386,레이저프린터,서울,2023-06-20,3488000,2023-06-26,자연과학대학RC행정팀(서울),운용,6,확정,자체구입,C192,학과 공용 프린터,1
4321210523858386,레이저프린터,서울,2023-09-18,3365000,2023-09-25,자연과학대학RC행정팀(서울),운용,6,확정,자체구입,C192,학과 공용 프린터,1
4321210523858386,레이저프린터,서울,2023-12-11,3352000,2023-12-17,커리어개발팀(서울),운용,6,확정,자체구입,A125,학과 공용 프린터,1
4321210523858386,레이저프린터,서울,2024-07-04,3345000,2024-07-10,커리어개발팀(서울),운용,6,확정,자체제작,A125,행정 문서 출력용,1
4321210523858386,레이저프린터,서울,2024-07-20,3552000,2024-07-26,공과대학RC행정팀(서울),운용,6,확정,자체구입,C182,,1
4321210523858386,레이저프린터,서울,2024-10-06,3447000,2024-10-09,자연과학대학RC행정팀(서울),운용,6,확정,자체구입,C192,행정 문서 출력용,1
4321210523858386,레이저프린터,서울,2026-01-15,3367000,2026-01-21,공과대학RC행정팀(서울),운용,6,확정,자체구입,C182,학과 공용 프린터,1
4322260923908131,네트워크라우터,ERICA,2005-06-26,1440000,2005-06-29,소프트웨어융합대학RC행정팀(ERICA),불용,9,확정,자체구입,C354,,1
4322260923908131,네트워크라우터,ERICA,2005-06-26,1440000,2005-06-29,소프트웨어융합대학RC행정팀(ERICA),운용,9,확정,자체구입,C354,,1
4322260923908131,네트워크라우터,ERICA,2005-06-26,1440000,2005-06-29,소프트웨어융합대학RC행정팀(ERICA),처분,9,확정,자체구입,C354,,1
4322260923908131,네트워크라우터,ERICA,2005-08-14,1527000,2005-08-21,시설팀(ERICA),처분,9,확정,자체구입,A351,,3
4322260923908131,네트워크라우터,ERICA,2005-09-02,1928000,2005-09-08,공학대학RC행정팀(ERICA),불용,9,확정,자체구입,C352,,1
4322260923908131,네트워크라우터,ERICA,2005-09-02,1928000,2005-09-08,공학대학RC행정팀(ERICA),운용,9,확정,자체구입,C352,,1
4322260923908131,네트워크라우터,ERICA,2005-09-02,1928000,2005-09-08,공학대학RC행정팀(ERICA),처분,9,확정,자체구입,C352,,2
4322260923908131,네트워크라우터,ERICA,2005-12-22,493000,2005-12-29,글로벌문화통상대학RC행정팀(ERICA),운용,9,확정,자체제작,C360,,1
4322260923908131,네트워크라우터,ERICA,2006-07-18,1020000,2006-07-23,시설팀(ERICA),운용,9,확정,자체구입,A351,,1
4322260923908131,네트워크라우터,ERICA,2006-07-18,1020000,2006-07-23,시설팀(ERICA),처분,9,확정,자체구입,A351,,1
4322260923908131,네트워크라우터,ERICA,2006-08-24,954000,2006-08-28,공학대학RC행정팀(ERICA),불용,9,확정,자체구입,C352,,1
4322260923908131,네트워크라우터,ERICA,2006-08-24,954000,2006-08-28,공학대학RC행정팀(ERICA),처분,9,확정,자체구입,C352,,1
4322260923908131,네트워크라우터,ERICA,2006-12-15,938000,2006-12-18,시설팀(ERICA),운용,9,확정,자체구입,A351,,1
4322260923908131,네트워크라우터,ERICA,2006-12-15,938000,2006-12-18,시설팀(ERICA),처분,9,확정,자체구입,A351,,1
4322260923908131,네트워크라우터,ERICA,2007-04-10,976000,2007-04-13,공학대학RC행정팀(ERICA),불용,9,확정,자체구입,C352,,1
4322260923908131,네트워크라우터,ERICA,2007-04-10,976000,2007-04-13,공학대학RC행정팀(ERICA),처분,9,확정,자체구입,C352,,1
4322260923908131,네트워크라우터,ERICA,2007-07-08,1422000,2007-07-15,공학대학RC행정팀(ERICA),처분,9,확정,자체제작,C352,,3
4322260923908131,네트워크라우터,ERICA,2008-11-06,1896000,2008-11-10,소프트웨어융합대학RC행정팀(ERICA),운용,9,확정,자체구입,C354,,1
4322260923908131,네트워크라우터,ERICA,2008-11-06,1896000,2008-11-10,소프트웨어융합대학RC행정팀(ERICA),처분,9,확정,자체구입,C354,,2
4322260923908131,네트워크라우터,ERICA,2008-11-06,1896000,2008-11-10,소프트웨어융합대학RC행정팀(ERICA),취득,9,확정,자체구입,C354,,1
4322260923908131,네트워크라우터,ERICA,2009-01-16,1458000,2009-01-19,공학대학RC행정팀(ERICA),운용,9,확정,자체구입,C352,,1
4322260923908131,네트워크라우터,ERICA,2009-01-16,1458000,2009-01-19,공학대학RC행정팀(ERICA),처분,9,확정,자체구입,C352,,2
4322260923908131,네트워크라우터,ERICA,2009-07-27,1488000,2009-08-03,소프트웨어융합대학RC행정팀(ERICA),불용,9,확정,자체구입,C354,,1
4322260923908131,네트워크라우터,ERICA,2009-07-27,1488000,2009-08-03,소프트웨어융합대학RC행정팀(ERICA),처분,9,확정,자체구입,C354,,2
4322260923908131,네트워크라우터,ERICA,2009-09-03,990000,2009-09-07,시설팀(ERICA),처분,9,확정,자체구입,A351,,2
4322260923908131,네트워크라우터,ERICA,2014-09-04,1560000,2014-09-09,시설팀(ERICA),처분,9,확정,자체구입,A351,,3
4322260923908131,네트워크라우터,ERICA,2015-10-14,1575000,2015-10-21,소프트웨어융합대학RC행정팀(ERICA),처분,9,확정,자체구입,C354,,3
4322260923908131,네트워크라우터,ERICA,2016-02-15,1066000,2016-02-19,공학대학RC행정팀(ERICA),운용,9,확정,자체구입,C352,,1
4322260923908131,네트워크라우터,ERICA,2016-02-15,1066000,2016-02-19,공학대학RC행정팀(ERICA),처분,9,확정,자체구입,C352,,1
4322260923908131,네트워크라우터,ERICA,2016-07-12,2136000,2016-07-19,공학대학RC행정팀(ERICA),불용,9,확정,자체구입,C352,,2
4322260923908131,네트워크라우터,ERICA,2016-07-12,2136000,2016-07-19,공학대학RC행정팀(ERICA),처분,9,확정,자체구입,C352,,2
4322260923908131,네트워크라우터,ERICA,2016-08-25,523000,2016-08-31,글로벌문화통상대학RC행정팀(ERICA),처분,9,확정,자체구입,C360,,1
4322260923908131,네트워크라우터,ERICA,2016-09-04,1082000,2016-09-10,시설팀(ERICA),처분,9,확정,자체구입,A351,,2
4322260923908131,네트워크라우터,ERICA,2016-12-17,1028000,2016-12-21,공학대학RC행정팀(ERICA),불용,9,확정,자체구입,C352,,1
4322260923908131,네트워크라우터,ERICA,2016-12-17,1028000,2016-12-21,공학대학RC행정팀(ERICA),운용,9,확정,자체구입,C352,,1
4322260923908131,네트워크라우터,ERICA,2017-03-29,1076000,2017-04-03,시설팀(ERICA),운용,9,확정,자체구입,A351,,1
4322260923908131,네트워크라우터,ERICA,2017-03-29,1076000,2017-04-03,시설팀(ERICA),처분,9,확정,자체구입,A351,,1
4322260923908131,네트워크라우터,ERICA,2017-06-08,1482000,2017-06-15,공학대학RC행정팀(ERICA),불용,9,확정,자체구입,C352,,1
4322260923908131,네트워크라우터,ERICA,2017-06-08,1482000,2017-06-15,공학대학RC행정팀(ERICA),운용,9,확정,자체구입,C352,,1
4322260923908131,네트워크라우터,ERICA,2017-06-08,1482000,2017-06-15,공학대학RC행정팀(ERICA),처분,9,확정,자체구입,C352,,1
4322260923908131,네트워크라우터,ERICA,2018-09-22,1988000,2018-09-26,소프트웨어융합대학RC행정팀(ERICA),운용,9,확정,자체구입,C354,,2
4322260923908131,네트워크라우터,ERICA,2018-09-22,1988000,2018-09-26,소프트웨어융합대학RC행정팀(ERICA),처분,9,확정,자체구입,C354,,2
4322260923908131,네트워크라우터,ERICA,2019-07-27,1617000,2019-07-31,공학대학RC행정팀(ERICA),운용,9,확정,자체구입,C352,,1
4322260923908131,네트워크라우터,ERICA,2019-07-27,1617000,2019-07-31,공학대학RC행정팀(ERICA),처분,9,확정,자체구입,C352,,2
4322260923908131,네트워크라우터,ERICA,2019-10-10,1058000,2019-10-16,시설팀(ERICA),불용,9,확정,자체구입,A351,,1
4322260923908131,네트워크라우터,ERICA,2019-10-10,1058000,2019-10-16,시설팀(ERICA),운용,9,확정,자체구입,A351,,1
4322260923908131,네트워크라우터,ERICA,2019-10-28,1626000,2019-11-02,소프트웨어융합대학RC행정팀(ERICA),불용,9,확정,기증,C354,,1
4322260923908131,네트워크라우터,ERICA,2019-10-28,1626000,2019-11-02,소프트웨어융합대학RC행정팀(ERICA),운용,9,확정,기증,C354,,1
4322260923908131,네트워크라우터,ERICA,2019-10-28,1626000,2019-11-02,소프트웨어융합대학RC행정팀(ERICA),처분,9,확정,기증,C354,,1
4322260923908131,네트워크라우터,ERICA,2023-10-11,1647000,2023-10-14,시설팀(ERICA),운용,9,확정,자체구입,A351,,3
4322260923908131,네트워크라우터,ERICA,2024-11-16,1659000,2024-11-21,소프트웨어융합대학RC행정팀(ERICA),운용,9,확정,자체구입,C354,,3
4322260923908131,네트워크라우터,ERICA,2025-10-29,535000,2025-11-03,글로벌문화통상대학RC행정팀(ERICA),운용,9,확정,자체구입,C360,,1
4322260923908131,네트워크라우터,ERICA,2025-11-17,1036000,2025-11-20,공학대학RC행정팀(ERICA),운용,9,확정,자체구입,C352,,2
4322260923908131,네트워크라우터,서울,2006-04-09,507000,2006-04-15,자연과학대학RC행정팀(서울),처분,9,확정,기증,C192,,1
4322260923908131,네트워크라우터,서울,2006-07-18,500000,2006-07-21,사회과학대학RC행정팀(서울),처분,9,확정,자체구입,C190,,1
4322260923908131,네트워크라우터,서울,2006-10-25,1018000,2006-10-30,인문과학대학RC행정팀(서울),처분,9,확정,자체구입,C188,,2
4322260923908131,네트워크라우터,서울,2006-10-26,962000,2006-10-29,학생지원팀(서울),운용,9,확정,자체구입,A124,,1
4322260923908131,네트워크라우터,서울,2006-10-26,962000,2006-10-29,학생지원팀(서울),취득,9,확정,자체구입,A124,,1
4322260923908131,네트워크라우터,서울,2008-11-26,962000,2008-11-30,공과대학RC행정팀(서울),운용,9,확정,자체구입,C182,,1
4322260923908131,네트워크라우터,서울,2008-11-26,962000,2008-11-30,공과대학RC행정팀(서울),처분,9,확정,자체구입,C182,,1
4322260923908131,네트워크라우터,서울,2016-01-27,1060000,2016-01-31,인문과학대학RC행정팀(서울),운용,9,확정,자체구입,C188,,1
4322260923908131,네트워크라우터,서울,2016-01-27,1060000,2016-01-31,인문과학대학RC행정팀(서울),처분,9,확정,자체구입,C188,,1
4322260923908131,네트워크라우터,서울,2016-11-17,490000,2016-11-23,자연과학대학RC행정팀(서울),처분,9,확정,자체구입,C192,,1
4322260923908131,네트워크라우터,서울,2017-04-14,537000,2017-04-20,사회과학대학RC행정팀(서울),처분,9,확정,자체구입,C190,,1
4322260923908131,네트워크라우터,서울,2017-09-13,1034000,2017-09-16,학생지원팀(서울),처분,9,확정,자체구입,A124,,2
4322260923908131,네트워크라우터,서울,2019-08-18,1028000,2019-08-25,공과대학RC행정팀(서울),처분,9,확정,자체구입,C182,,2
4322260923908131,네트워크라우터,서울,2025-07-30,1086000,2025-08-06,인문과학대학RC행정팀(서울),운용,9,확정,자체구입,C188,,2
4322260923908131,네트워크라우터,서울,2025-12-05,518000,2025-12-12,자연과학대학RC행정팀(서울),운용,9,확정,기증,C192,,1
4322330822060848,네트워크시스템장비용랙,ERICA,2006-04-06,792000,2006-04-11,글로벌문화통상대학RC행정팀(ERICA),처분,10,확정,자체구입,C360,,1
4322330822060848,네트워크시스템장비용랙,ERICA,2006-07-22,1564000,2006-07-29,시설팀(ERICA),처분,10,확정,자체구입,A351,,2
4322330822060848,네트워크시스템장비용랙,ERICA,2006-10-19,3124000,2006-10-26,공학대학RC행정팀(ERICA),운용,10,확정,자체구입,C352,,2
4322330822060848,네트워크시스템장비용랙,ERICA,2006-10-19,3124000,2006-10-26,공학대학RC행정팀(ERICA),처분,10,확정,자체구입,C352,,2
4322330822060848,네트워크시스템장비용랙,ERICA,2007-04-24,1570000,2007-04-29,시설팀(ERICA),운용,10,확정,자체구입,A351,,2
4322330822060848,네트워크시스템장비용랙,ERICA,2007-07-11,3164000,2007-07-16,,반납,10,확정,자체구입,C354,,1
4322330822060848,네트워크시스템장비용랙,ERICA,2007-07-11,3164000,2007-07-16,소프트웨어융합대학RC행정팀(ERICA),운용,10,확정,자체구입,C354,,1
4322330822060848,네트워크시스템장비용랙,ERICA,2007-07-11,3164000,2007-07-16,소프트웨어융합대학RC행정팀(ERICA),처분,10,확정,자체구입,C354,,2
4322330822060848,네트워크시스템장비용랙,ERICA,2007-08-21,841000,2007-08-25,공학대학RC행정팀(ERICA),운용,10,확정,자체구입,C352,,1
4322330822060848,네트워크시스템장비용랙,ERICA,2007-11-12,815000,2007-11-15,소프트웨어융합대학RC행정팀(ERICA),처분,10,확정,자체구입,C354,,1
4322330822060848,네트워크시스템장비용랙,ERICA,2008-02-16,1624000,2008-02-20,시설팀(ERICA),운용,10,확정,자체구입,A351,,2
4322330822060848,네트워크시스템장비용랙,ERICA,2008-04-20,3324000,2008-04-25,소프트웨어융합대학RC행정팀(ERICA),운용,10,확정,자체구입,C354,,2
4322330822060848,네트워크시스템장비용랙,ERICA,2008-04-20,3324000,2008-04-25,소프트웨어융합대학RC행정팀(ERICA),처분,10,확정,자체구입,C354,,2
4322330822060848,네트워크시스템장비용랙,ERICA,2008-11-04,2505000,2008-11-10,공학대학RC행정팀(ERICA),운용,10,확정,자체구입,C352,,3
4322330822060848,네트워크시스템장비용랙,ERICA,2009-09-07,2388000,2009-09-13,시설팀(ERICA),운용,10,확정,자체구입,A351,,2
4322330822060848,네트워크시스템장비용랙,ERICA,2009-09-07,2388000,2009-09-13,시설팀(ERICA),처분,10,확정,자체구입,A351,,1
4322330822060848,네트워크시스템장비용랙,ERICA,2016-06-12,874000,2016-06-18,글로벌문화통상대학RC행정팀(ERICA),운용,10,확정,자체구입,C360,,1
4322330822060848,네트워크시스템장비용랙,ERICA,2017-05-25,1636000,2017-05-31,,처분,10,확정,자체구입,A351,,1
4322330822060848,네트워크시스템장비용랙,ERICA,2017-05-25,1636000,2017-05-31,시설팀(ERICA),운용,10,확정,자체구입,A351,,1
4322330822060848,네트워크시스템장비용랙,ERICA,2017-07-15,3404000,2017-07-22,,반납,10,확정,자체구입,C352,,1
4322330822060848,네트워크시스템장비용랙,ERICA,2017-07-15,3404000,2017-07-22,공학대학RC행정팀(ERICA),운용,10,확정,자체구입,C352,,3
4322330822060848,네트워크시스템장비용랙,ERICA,2018-05-26,882000,2018-05-30,소프트웨어융합대학RC행정팀(ERICA),운용,10,확정,자체구입,C354,,1
4322330822060848,네트워크시스템장비용랙,ERICA,2018-06-12,1646000,2018-06-19,시설팀(ERICA),운용,10,확정,자체구입,A351,,2
4322330822060848,네트워크시스템장비용랙,ERICA,2018-06-27,1788000,2018-07-03,,처분,10,확정,자체구입,A351,,1
4322330822060848,네트워크시스템장비용랙,ERICA,2018-06-27,1788000,2018-07-03,시설팀(ERICA),운용,10,확정,자체구입,A351,,1
4322330822060848,네트워크시스템장비용랙,ERICA,2018-08-20,3408000,2018-08-23,,반납,10,확정,자체구입,C354,,1
4322330822060848,네트워크시스템장비용랙,ERICA,2018-08-20,3408000,2018-08-23,소프트웨어융합대학RC행정팀(ERICA),운용,10,확정,자체구입,C354,,3
4322330822060848,네트워크시스템장비용랙,ERICA,2018-12-28,3388000,2019-01-04,소프트웨어융합대학RC행정팀(ERICA),운용,10,확정,자체구입,C354,,4
4322330822060848,네트워크시스템장비용랙,ERICA,2019-06-22,867000,2019-06-29,공학대학RC행정팀(ERICA),운용,10,확정,자체제작,C352,,1
4322330822060848,네트워크시스템장비용랙,ERICA,2019-07-28,2541000,2019-08-02,공학대학RC행정팀(ERICA),운용,10,확정,자체구입,C352,,3
4322330822060848,네트워크시스템장비용랙,ERICA,2020-11-23,2505000,2020-11-29,시설팀(ERICA),운용,10,확정,자체구입,A351,,3
4322330822060848,네트워크시스템장비용랙,서울,2005-08-03,804000,2005-08-07,자연과학대학RC행정팀(서울),처분,10,확정,자체구입,C192,,1
4322330822060848,네트워크시스템장비용랙,서울,2005-12-25,1618000,2005-12-28,인문과학대학RC행정팀(서울),운용,10,확정,자체구입,C188,,1
4322330822060848,네트워크시스템장비용랙,서울,2005-12-25,1618000,2005-12-28,인문과학대학RC행정팀(서울),처분,10,확정,자체구입,C188,,1
4322330822060848,네트워크시스템장비용랙,서울,2009-12-28,821000,2009-12-31,공과대학RC행정팀(서울),처분,10,확정,자체구입,C182,,1
4322330822060848,네트워크시스템장비용랙,서울,2015-09-17,862000,2015-09-23,자연과학대학RC행정팀(서울),운용,10,확정,자체구입,C192,,1
4322330822060848,네트워크시스템장비용랙,서울,2017-07-06,1650000,2017-07-13,인문과학대학RC행정팀(서울),운용,10,확정,자체구입,C188,,2
4322330822060848,네트워크시스템장비용랙,서울,2021-11-26,861000,2021-11-29,공과대학RC행정팀(서울),운용,10,확정,자체구입,C182,,1
4323290225461942,통신서버소프트웨어,ERICA,2016-02-08,60000000,2016-03-06,학생지원팀(ERICA),처분,6,확정,자체구입,A320,학생지원팀(ERICA) 메인 서버 구축,1
4323290225461942,통신서버소프트웨어,ERICA,2016-06-21,60000000,2016-07-05,시설팀(ERICA),처분,6,확정,자체구입,A351,시설팀(ERICA) 메인 서버 구축,1
4323290225461942,통신서버소프트웨어,ERICA,2018-09-20,60000000,2018-11-01,시설팀(ERICA),처분,6,확정,자체구입,A351,시설팀(ERICA) 메인 서버 구축,1
4323290225461942,통신서버소프트웨어,서울,2016-12-12,60000000,2016-12-29,학생지원팀(서울),처분,6,확정,자체구입,A124,학생지원팀(서울) 메인 서버 구축,1
4323290225461942,통신서버소프트웨어,서울,2017-01-15,60000000,2017-02-23,공과대학RC행정팀(서울),처분,6,확정,자체구입,C182,공과대학RC행정팀(서울) 메인 서버 구축,1
4323290225461942,통신서버소프트웨어,서울,2017-03-03,60000000,2017-04-10,공과대학RC행정팀(서울),처분,6,확정,자체구입,C182,공과대학RC행정팀(서울) 메인 서버 구축,1
4410150325652906,다기능복사기,ERICA,2005-01-09,412000,2005-01-12,글로벌문화통상대학RC행정팀(ERICA),처분,8,확정,자체구입,C360,,1
4410150325652906,다기능복사기,ERICA,2005-04-19,425000,2005-04-24,학생지원팀(ERICA),처분,8,확정,자체구입,A320,,1
4410150325652906,다기능복사기,ERICA,2005-09-09,397000,2005-09-13,학생지원팀(ERICA),운용,8,확정,자체구입,A320,,1
4410150325652906,다기능복사기,ERICA,2005-10-13,412000,2005-10-17,학생지원팀(ERICA),처분,8,확정,자체구입,A320,사무실 비치용,1
4410150325652906,다기능복사기,ERICA,2005-12-28,395000,2005-12-31,시설팀(ERICA),불용,8,확정,자체구입,A351,,1
4410150325652906,다기능복사기,ERICA,2006-12-17,388000,2006-12-20,소프트웨어융합대학RC행정팀(ERICA),처분,8,확정,자체구입,C354,,1
4410150325652906,다기능복사기,ERICA,2007-01-10,405000,2007-01-13,경상대학RC행정팀(ERICA),처분,8,확정,자체구입,C364,,1
