G2B_목록번호,G2B_목록명,물품고유번호,캠퍼스,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,출력상태,승인상태,취득정리구분,운용부서코드,구매배치ID,구매배치수량,대량구매여부,부서예산등급,부서교체성향,부서관리성향,월평균사용시간,주당사용일수,공용장비여부,수업사용여부,사용강도지수,비고,운용확정일자
4321190224407366,액정모니터,M200600103,서울,2006-03-11,442000,2006-03-20,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2006002569,11,1,LOW,0.94,0.98,71.0,4.0,0.0,1.0,0.8,기초실험실 환경개선 기자재 확충,2006-03-20
4321190224407366,액정모니터,M200600104,서울,2006-03-11,442000,2006-03-20,커리어개발팀(서울),처분,5,미출력,확정,자체구입,A125,B2006002569,11,1,LOW,0.94,0.98,76.0,4.0,1.0,0.0,0.8,기초실험실 환경개선 기자재 확충,2006-03-20
4321190224407366,액정모니터,M200600105,서울,2006-03-11,442000,2006-03-20,커리어개발팀(서울),처분,5,출력,확정,자체구입,A125,B2006002569,11,1,LOW,0.94,0.98,100.0,4.0,0.0,0.0,0.8,기초실험실 환경개선 기자재 확충,2006-03-20
4321190224407366,액정모니터,M200600106,서울,2006-03-11,442000,2006-03-20,커리어개발팀(서울),처분,5,출력,확정,자체구입,A125,B2006002569,11,1,LOW,0.94,0.98,148.0,5.0,1.0,0.0,1.172,기초실험실 환경개선 기자재 확충,2006-03-20
4321190224407366,액정모니터,M200600107,서울,2006-03-11,442000,2006-03-20,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2006002569,11,1,LOW,0.94,0.98,85.0,5.0,0.0,0.0,0.8,기초실험실 환경개선 기자재 확충,2006-03-20
4321190224407366,액정모니터,M200600108,서울,2006-03-11,442000,2006-03-20,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2006002569,11,1,LOW,0.94,0.98,108.0,5.0,1.0,1.0,0.843,기초실험실 환경개선 기자재 확충,2006-03-20
4321190224407366,액정모니터,M200600109,서울,2006-03-11,442000,2006-03-20,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2006002569,11,1,LOW,0.94,0.98,96.0,4.0,1.0,1.0,0.844,기초실험실 환경개선 기자재 확충,2006-03-20
4321190224407366,액정모니터,M200600110,서울,2006-03-11,442000,2006-03-20,커리어개발팀(서울),처분,5,출력,확정,자체구입,A125,B2006002569,11,1,LOW,0.94,0.98,115.0,5.0,1.0,0.0,0.82,기초실험실 환경개선 기자재 확충,2006-03-20
4321190224407366,액정모니터,M200600111,서울,2006-03-11,442000,2006-03-20,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2006002569,11,1,LOW,0.94,0.98,125.0,4.0,1.0,0.0,0.939,기초실험실 환경개선 기자재 확충,2006-03-20
4321190224407366,액정모니터,M201200061,서울,2012-04-03,460000,2012-04-22,커리어개발팀(서울),처분,5,출력,확정,자체구입,A125,B2012002570,11,1,LOW,0.94,0.98,91.0,3.0,1.0,0.0,0.816,제1실습실 환경개선 기자재 확충,2012-04-22
4321190224407366,액정모니터,M201200062,서울,2012-04-03,460000,2012-04-22,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2012002570,11,1,LOW,0.94,0.98,68.0,5.0,0.0,0.0,0.8,제1실습실 환경개선 기자재 확충,2012-04-22
4321190224407366,액정모니터,M201200063,서울,2012-04-03,460000,2012-04-22,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2012002570,11,1,LOW,0.94,0.98,84.0,4.0,1.0,1.0,0.855,제1실습실 환경개선 기자재 확충,2012-04-22
4321190224407366,액정모니터,M201200064,서울,2012-04-03,460000,2012-04-22,커리어개발팀(서울),처분,5,출력,확정,자체구입,A125,B2012002570,11,1,LOW,0.94,0.98,108.0,4.0,0.0,0.0,0.8,제1실습실 환경개선 기자재 확충,2012-04-22
4321190224407366,액정모니터,M201200065,서울,2012-04-03,460000,2012-04-22,커리어개발팀(서울),처분,5,출력,확정,자체구입,A125,B2012002570,11,1,LOW,0.94,0.98,84.0,5.0,1.0,0.0,0.8,제1실습실 환경개선 기자재 확충,2012-04-22
4321190224407366,액정모니터,M201200066,서울,2012-04-03,460000,2012-04-22,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2012002570,11,1,LOW,0.94,0.98,96.0,3.0,0.0,0.0,0.8,제1실습실 환경개선 기자재 확충,2012-04-22
4321190224407366,액정모니터,M201200067,서울,2012-04-03,460000,2012-04-22,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2012002570,11,1,LOW,0.94,0.98,121.0,3.0,0.0,0.0,0.803,제1실습실 환경개선 기자재 확충,2012-04-22
4321190224407366,액정모니터,M201200068,서울,2012-04-03,460000,2012-04-22,커리어개발팀(서울),불용,5,출력,확정,자체구입,A125,B2012002570,11,1,LOW,0.94,0.98,66.0,3.0,1.0,0.0,0.8,제1실습실 환경개선 기자재 확충,2012-04-22
4321190224407366,액정모니터,M201200069,서울,2012-04-03,460000,2012-04-22,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2012002570,11,1,LOW,0.94,0.98,146.0,3.0,1.0,0.0,1.134,제1실습실 환경개선 기자재 확충,2012-04-22
4321190224407366,액정모니터,M201200070,서울,2012-04-03,460000,2012-04-22,커리어개발팀(서울),불용,5,출력,확정,자체구입,A125,B2012002570,11,1,LOW,0.94,0.98,97.0,4.0,1.0,0.0,0.814,제1실습실 환경개선 기자재 확충,2012-04-22
4321190224407366,액정모니터,M201200071,서울,2012-04-03,460000,2012-04-22,커리어개발팀(서울),처분,5,출력,확정,자체구입,A125,B2012002570,11,1,LOW,0.94,0.98,91.0,4.0,0.0,0.0,0.8,제1실습실 환경개선 기자재 확충,2012-04-22
4321190224407366,액정모니터,M201700066,서울,2017-11-30,478000,2017-12-19,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2017002571,11,1,LOW,0.94,0.98,66.0,5.0,1.0,1.0,0.844,제1실습실 환경개선 기자재 확충,2017-12-19
4321190224407366,액정모니터,M201700067,서울,2017-11-30,478000,2017-12-19,커리어개발팀(서울),처분,5,미출력,확정,자체구입,A125,B2017002571,11,1,LOW,0.94,0.98,137.0,3.0,1.0,0.0,1.035,제1실습실 환경개선 기자재 확충,2017-12-19
4321190224407366,액정모니터,M201700068,서울,2017-11-30,478000,2017-12-19,커리어개발팀(서울),처분,5,출력,확정,자체구입,A125,B2017002571,11,1,LOW,0.94,0.98,130.0,5.0,1.0,1.0,1.055,제1실습실 환경개선 기자재 확충,2017-12-19
4321190224407366,액정모니터,M201700069,서울,2017-11-30,478000,2017-12-19,커리어개발팀(서울),처분,5,출력,확정,자체구입,A125,B2017002571,11,1,LOW,0.94,0.98,68.0,3.0,0.0,0.0,0.8,제1실습실 환경개선 기자재 확충,2017-12-19
4321190224407366,액정모니터,M201700070,서울,2017-11-30,478000,2017-12-19,커리어개발팀(서울),처분,5,미출력,확정,자체구입,A125,B2017002571,11,1,LOW,0.94,0.98,122.0,5.0,0.0,0.0,0.864,제1실습실 환경개선 기자재 확충,2017-12-19
4321190224407366,액정모니터,M201700071,서울,2017-11-30,478000,2017-12-19,소프트웨어융합대학RC행정팀(ERICA),처분,5,출력,확정,자체구입,C354,B2017002571,11,1,LOW,0.94,0.98,123.0,4.0,0.0,0.0,0.877,제1실습실 환경개선 기자재 확충,2018-06-23
4321190224407366,액정모니터,M201700072,서울,2017-11-30,478000,2017-12-19,커리어개발팀(서울),불용,5,미출력,확정,자체구입,A125,B2017002571,11,1,LOW,0.94,0.98,113.0,4.0,0.0,0.0,0.8,제1실습실 환경개선 기자재 확충,2017-12-19
4321190224407366,액정모니터,M201700073,서울,2017-11-30,478000,2017-12-19,커리어개발팀(서울),처분,5,출력,확정,자체구입,A125,B2017002571,11,1,LOW,0.94,0.98,99.0,4.0,1.0,0.0,0.82,제1실습실 환경개선 기자재 확충,2017-12-19
4321190224407366,액정모니터,M201700074,서울,2017-11-30,478000,2017-12-19,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2017002571,11,1,LOW,0.94,0.98,67.0,3.0,1.0,0.0,0.8,제1실습실 환경개선 기자재 확충,2017-12-19
4321190224407366,액정모니터,M201700075,서울,2017-11-30,478000,2017-12-19,커리어개발팀(서울),운용,5,미출력,확정,자체구입,A125,B2017002571,11,1,LOW,0.94,0.98,74.0,5.0,1.0,0.0,0.8,제1실습실 환경개선 기자재 확충,2017-12-19
4321190224407366,액정모니터,M201700076,서울,2017-11-30,478000,2017-12-19,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2017002571,11,1,LOW,0.94,0.98,92.0,3.0,0.0,0.0,0.8,제1실습실 환경개선 기자재 확충,2017-12-19
4321190224407366,액정모니터,M202400061,서울,2024-07-29,477000,2024-08-17,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2024002572,11,1,LOW,0.94,0.98,74.0,3.0,0.0,1.0,0.8,제2실습실 환경개선 기자재 확충,2024-08-17
4321190224407366,액정모니터,M202400062,서울,2024-07-29,477000,2024-08-17,공학대학RC행정팀(ERICA),운용,5,출력,확정,자체구입,C352,B2024002572,11,1,LOW,0.94,0.98,139.0,3.0,0.0,0.0,0.939,제2실습실 환경개선 기자재 확충,2025-01-29
4321190224407366,액정모니터,M202400063,서울,2024-07-29,477000,2024-08-17,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2024002572,11,1,LOW,0.94,0.98,90.0,3.0,0.0,0.0,0.8,제2실습실 환경개선 기자재 확충,2024-08-17
4321190224407366,액정모니터,M202400064,서울,2024-07-29,477000,2024-08-17,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2024002572,11,1,LOW,0.94,0.98,77.0,3.0,0.0,1.0,0.8,제2실습실 환경개선 기자재 확충,2024-08-17
4321190224407366,액정모니터,M202400065,서울,2024-07-29,477000,2024-08-17,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2024002572,11,1,LOW,0.94,0.98,70.0,3.0,0.0,0.0,0.8,제2실습실 환경개선 기자재 확충,2024-08-17
4321190224407366,액정모니터,M202400066,서울,2024-07-29,477000,2024-08-17,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2024002572,11,1,LOW,0.94,0.98,68.0,4.0,0.0,0.0,0.8,제2실습실 환경개선 기자재 확충,2024-08-17
4321190224407366,액정모니터,M202400067,서울,2024-07-29,477000,2024-08-17,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2024002572,11,1,LOW,0.94,0.98,103.0,5.0,0.0,0.0,0.8,제2실습실 환경개선 기자재 확충,2024-08-17
4321190224407366,액정모니터,M202400068,서울,2024-07-29,477000,2024-08-17,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2024002572,11,1,LOW,0.94,0.98,78.0,4.0,1.0,0.0,0.8,제2실습실 환경개선 기자재 확충,2024-08-17
4321190224407366,액정모니터,M202400069,서울,2024-07-29,477000,2024-08-17,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2024002572,11,1,LOW,0.94,0.98,114.0,3.0,0.0,0.0,0.8,제2실습실 환경개선 기자재 확충,2024-08-17
4321190224407366,액정모니터,M202400070,서울,2024-07-29,477000,2024-08-17,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2024002572,11,1,LOW,0.94,0.98,73.0,4.0,0.0,1.0,0.812,제2실습실 환경개선 기자재 확충,2024-08-17
4321190224407366,액정모니터,M202400071,서울,2024-07-29,477000,2024-08-17,커리어개발팀(서울),운용,5,미출력,확정,자체구입,A125,B2024002572,11,1,LOW,0.94,0.98,98.0,4.0,0.0,0.0,0.8,제2실습실 환경개선 기자재 확충,2024-08-17
4321190224407366,액정모니터,M200500122,서울,2005-12-08,464000,2005-12-14,커리어개발팀(서울),처분,5,출력,확정,자체구입,A125,B2005002573,3,0,LOW,0.94,0.98,80.0,3.0,0.0,0.0,0.8,,2005-12-14
4321190224407366,액정모니터,M200500123,서울,2005-12-08,464000,2005-12-14,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2005002573,3,0,LOW,0.94,0.98,113.0,4.0,0.0,0.0,0.801,,2005-12-14
4321190224407366,액정모니터,M200500124,서울,2005-12-08,464000,2005-12-14,커리어개발팀(서울),처분,5,출력,확정,자체구입,A125,B2005002573,3,0,LOW,0.94,0.98,92.0,5.0,1.0,0.0,0.8,,2005-12-14
4321190224407366,액정모니터,M201100007,서울,2011-07-23,495000,2011-07-27,커리어개발팀(서울),처분,5,출력,확정,자체구입,A125,B2011002574,3,0,LOW,0.94,0.98,134.0,4.0,1.0,1.0,1.092,전산 실습실 보조 모니터,2011-07-27
4321190224407366,액정모니터,M201100008,서울,2011-07-23,495000,2011-07-27,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2011002574,3,0,LOW,0.94,0.98,96.0,3.0,0.0,0.0,0.8,전산 실습실 보조 모니터,2011-07-27
4321190224407366,액정모니터,M201100009,서울,2011-07-23,495000,2011-07-27,커리어개발팀(서울),처분,5,미출력,확정,자체구입,A125,B2011002574,3,0,LOW,0.94,0.98,121.0,3.0,1.0,0.0,0.861,전산 실습실 보조 모니터,2011-07-27
4321190224407366,액정모니터,M201600063,서울,2016-07-15,511000,2016-07-18,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2016002575,3,0,LOW,0.94,0.98,80.0,3.0,0.0,0.0,0.8,,2016-07-18
4321190224407366,액정모니터,M201600064,서울,2016-07-15,511000,2016-07-18,커리어개발팀(서울),운용,5,미출력,확정,자체구입,A125,B2016002575,3,0,LOW,0.94,0.98,106.0,5.0,0.0,0.0,0.8,,2016-07-18
4321190224407366,액정모니터,M201600065,서울,2016-07-15,511000,2016-07-18,커리어개발팀(서울),처분,5,출력,확정,자체구입,A125,B2016002575,3,0,LOW,0.94,0.98,74.0,3.0,0.0,1.0,0.8,,2016-07-18
4321190224407366,액정모니터,M202200057,서울,2022-10-26,526000,2022-10-29,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2022002576,3,0,LOW,0.94,0.98,93.0,5.0,0.0,0.0,0.8,,2022-10-29
4321190224407366,액정모니터,M202200058,서울,2022-10-26,526000,2022-10-29,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2022002576,3,0,LOW,0.94,0.98,70.0,5.0,0.0,0.0,0.8,,2022-10-29
4321190224407366,액정모니터,M202200059,서울,2022-10-26,526000,2022-10-29,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2022002576,3,0,LOW,0.94,0.98,135.0,4.0,0.0,0.0,0.972,,2022-10-29
4321190224407366,액정모니터,M200900134,서울,2009-09-18,475000,2009-09-21,커리어개발팀(서울),처분,5,출력,확정,자체구입,A125,B2009002577,1,0,LOW,0.94,0.98,70.0,4.0,0.0,0.0,0.8,,2009-09-21
4321190224407366,액정모니터,M201500104,서울,2015-10-31,467000,2015-11-05,커리어개발팀(서울),처분,5,출력,확정,자체구입,A125,B2015002578,1,0,LOW,0.94,0.98,134.0,3.0,0.0,0.0,0.948,,2015-11-05
4321190224407366,액정모니터,M202200055,서울,2022-06-04,490000,2022-06-09,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2022002579,1,0,LOW,0.94,0.98,95.0,4.0,0.0,0.0,0.8,,2022-06-09
4321190224407366,액정모니터,M200500125,서울,2005-05-22,471000,2005-05-26,커리어개발팀(서울),운용,5,미출력,확정,자체구입,A125,B2005002580,1,0,LOW,0.94,0.98,97.0,4.0,0.0,0.0,0.8,,2005-05-26
4321190224407366,액정모니터,M201200072,서울,2012-05-06,495000,2012-05-11,커리어개발팀(서울),처분,5,미출력,확정,자체구입,A125,B2012002581,1,0,LOW,0.94,0.98,78.0,3.0,0.0,1.0,0.8,,2012-05-11
4321190224407366,액정모니터,M201900098,서울,2019-04-09,495000,2019-04-12,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2019002582,1,0,LOW,0.94,0.98,93.0,3.0,0.0,1.0,0.8,,2019-04-12
4321190224407366,액정모니터,M202400072,서울,2024-12-31,499000,2025-01-05,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2024002583,1,0,LOW,0.94,0.98,79.0,5.0,0.0,0.0,0.8,,2025-01-05
4321190224407366,액정모니터,M200900131,서울,2009-10-28,465000,2009-10-31,커리어개발팀(서울),처분,5,출력,확정,자체구입,A125,B2009002584,3,0,LOW,0.94,0.98,106.0,4.0,1.0,0.0,0.835,사무환경 개선용,2009-10-31
4321190224407366,액정모니터,M200900132,서울,2009-10-28,465000,2009-10-31,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2009002584,3,0,LOW,0.94,0.98,68.0,5.0,0.0,0.0,0.8,사무환경 개선용,2009-10-31
4321190224407366,액정모니터,M200900133,서울,2009-10-28,465000,2009-10-31,커리어개발팀(서울),운용,5,미출력,확정,자체구입,A125,B2009002584,3,0,LOW,0.94,0.98,136.0,5.0,1.0,1.0,1.134,사무환경 개선용,2009-10-31
4321190224407366,액정모니터,M201600060,서울,2016-04-29,472000,2016-05-02,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2016002585,3,0,LOW,0.94,0.98,147.0,4.0,0.0,0.0,1.047,전산 실습실 보조 모니터,2016-05-02
4321190224407366,액정모니터,M201600061,서울,2016-04-29,472000,2016-05-02,커리어개발팀(서울),처분,5,출력,확정,자체구입,A125,B2016002585,3,0,LOW,0.94,0.98,138.0,5.0,0.0,0.0,0.992,전산 실습실 보조 모니터,2016-05-02
4321190224407366,액정모니터,M201600062,서울,2016-04-29,472000,2016-05-02,공학대학RC행정팀(ERICA),처분,5,출력,확정,자체구입,C352,B2016002585,3,0,LOW,0.94,0.98,78.0,5.0,0.0,0.0,0.8,전산 실습실 보조 모니터,2016-09-13
4321190224407366,액정모니터,M202100021,서울,2021-10-01,517000,2021-10-06,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2021002586,3,0,LOW,0.94,0.98,76.0,5.0,0.0,1.0,0.814,,2021-10-06
4321190224407366,액정모니터,M202100022,서울,2021-10-01,517000,2021-10-06,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2021002586,3,0,LOW,0.94,0.98,148.0,4.0,0.0,0.0,0.978,,2021-10-06
4321190224407366,액정모니터,M202100023,서울,2021-10-01,517000,2021-10-06,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2021002586,3,0,LOW,0.94,0.98,64.0,5.0,0.0,0.0,0.8,,2021-10-06
4321190224407366,액정모니터,M200900130,서울,2009-10-28,461000,2009-11-04,커리어개발팀(서울),처분,5,출력,확정,자체구입,A125,B2009002587,1,0,LOW,0.94,0.98,114.0,3.0,0.0,1.0,0.867,,2009-11-04
4321190224407366,액정모니터,M201500106,서울,2015-06-28,498000,2015-07-04,커리어개발팀(서울),처분,5,출력,확정,자체구입,A125,B2015002588,1,0,LOW,0.94,0.98,72.0,3.0,0.0,1.0,0.8,사무환경 개선용,2015-07-04
4321190224407366,액정모니터,M202000023,서울,2020-08-23,509000,2020-08-28,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2020002589,1,0,LOW,0.94,0.98,122.0,5.0,0.0,0.0,0.809,전산 실습실 보조 모니터,2020-08-28
4321190224407366,액정모니터,M200500126,서울,2005-08-02,476000,2005-08-08,커리어개발팀(서울),불용,5,출력,확정,자체구입,A125,B2005002590,1,0,LOW,0.94,0.98,71.0,4.0,0.0,0.0,0.8,,2005-08-08
4321190224407366,액정모니터,M201000018,서울,2010-09-28,494000,2010-10-05,커리어개발팀(서울),처분,5,출력,확정,자체구입,A125,B2010002591,1,0,LOW,0.94,0.98,101.0,3.0,0.0,0.0,0.8,,2010-10-05
4321190224407366,액정모니터,M201600059,서울,2016-03-16,472000,2016-03-20,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2016002592,1,0,LOW,0.94,0.98,82.0,5.0,0.0,0.0,0.8,,2016-03-20
4321190224407366,액정모니터,M202200056,서울,2022-07-15,501000,2022-07-18,커리어개발팀(서울),운용,5,출력,확정,자체구입,A125,B2022002593,1,0,LOW,0.94,0.98,85.0,3.0,0.0,0.0,0.8,,2022-07-18
4321190224407366,액정모니터,M200900135,서울,2009-04-14,480000,2009-04-17,커리어개발팀(서울),처분,5,출력,확정,자체구입,A125,B2009002594,1,0,LOW,0.94,0.98,122.0,5.0,0.0,0.0,0.88,,2009-04-17
4321190224407366,액정모니터,M201500105,서울,2015-06-23,485000,2015-06-27,커리어개발팀(서울),처분,5,출력,확정,자체구입,A125,B2015002595,1,0,LOW,0.94,0.98,71.0,4.0,0.0,0.0,0.8,사무환경 개선용,2015-06-27
4321190224407366,액정모니터,M202000022,서울,2020-12-04,482000,2020-12-10,커리어개발팀(서울),운용,5,출력,확정,기증,A125,B2020002596,1,0,LOW,0.94,0.98,110.0,5.0,0.0,1.0,0.86,,2020-12-10
4321210523858386,레이저프린터,M200900137,서울,2009-05-09,3221000,2009-05-13,커리어개발팀(서울),처분,6,출력,확정,자체구입,A125,B2009002597,1,0,LOW,0.94,0.98,105.0,5.0,0.0,0.0,0.8,,2009-05-13
4321210523858386,레이저프린터,M201600066,서울,2016-09-21,3296000,2016-09-28,커리어개발팀(서울),운용,6,출력,확정,자체구입,A125,B2016002598,1,0,LOW,0.94,0.98,106.0,4.0,0.0,1.0,0.816,,2016-09-28
4321210523858386,레이저프린터,M202300080,서울,2023-06-25,3479000,2023-06-30,커리어개발팀(서울),운용,6,출력,확정,자체구입,A125,B2023002599,1,0,LOW,0.94,0.98,113.0,4.0,0.0,0.0,0.8,,2023-06-30
4321210523858386,레이저프린터,M200500127,서울,2005-11-08,3187000,2005-11-12,커리어개발팀(서울),처분,6,출력,확정,자체구입,A125,B2005002600,1,0,LOW,0.94,0.98,98.0,3.0,0.0,0.0,0.8,행정 문서 출력용,2005-11-12
4321210523858386,레이저프린터,M201300059,서울,2013-05-19,3308000,2013-05-22,커리어개발팀(서울),처분,6,출력,확정,자체구입,A125,B2013002601,1,0,LOW,0.94,0.98,90.0,4.0,1.0,0.0,0.8,행정 문서 출력용,2013-05-22
4321210523858386,레이저프린터,M201900099,서울,2019-11-12,3180000,2019-11-19,커리어개발팀(서울),운용,6,미출력,확정,자체구입,A125,B2019002602,1,0,LOW,0.94,0.98,103.0,5.0,0.0,0.0,0.8,행정 문서 출력용,2019-11-19
4321210523858386,레이저프린터,M200800079,서울,2008-02-11,3152000,2008-02-15,커리어개발팀(서울),처분,6,미출력,확정,자체구입,A125,B2008002603,1,0,LOW,0.94,0.98,149.0,4.0,1.0,0.0,1.141,행정 문서 출력용,2008-02-15
4321210523858386,레이저프린터,M201500107,서울,2015-10-26,3241000,2015-11-01,공과대학RC행정팀(서울),처분,6,출력,확정,자체구입,C182,B2015002604,1,0,LOW,0.94,0.98,88.0,3.0,0.0,0.0,0.8,,2016-06-17
4321210523858386,레이저프린터,M202200061,서울,2022-05-24,3518000,2022-05-28,커리어개발팀(서울),운용,6,출력,확정,자체구입,A125,B2022002605,1,0,LOW,0.94,0.98,84.0,3.0,1.0,0.0,0.8,학과 공용 프린터,2022-05-28
4321210523858386,레이저프린터,M200600112,서울,2006-08-16,3117000,2006-08-21,커리어개발팀(서울),운용,6,출력,확정,자체구입,A125,B2006002606,1,0,LOW,0.94,0.98,69.0,5.0,1.0,0.0,0.8,학과 공용 프린터,2006-08-21
4321210523858386,레이저프린터,M201300060,서울,2013-06-21,3329000,2013-06-24,커리어개발팀(서울),운용,6,출력,확정,자체구입,A125,B2013002607,1,0,LOW,0.94,0.98,111.0,3.0,0.0,1.0,0.828,,2013-06-24
4321210523858386,레이저프린터,M201900100,서울,2019-10-23,3226000,2019-10-28,커리어개발팀(서울),운용,6,출력,확정,자체구입,A125,B2019002608,1,0,LOW,0.94,0.98,78.0,5.0,0.0,0.0,0.8,학과 공용 프린터,2019-10-28
4321210523858386,레이저프린터,M200900136,서울,2009-02-19,3136000,2009-02-25,커리어개발팀(서울),운용,6,미출력,확정,자체구입,A125,B2009002609,1,0,LOW,0.94,0.98,117.0,5.0,0.0,0.0,0.802,,2009-02-25
4321210523858386,레이저프린터,M201600067,서울,2016-01-26,3409000,2016-01-31,커리어개발팀(서울),불용,6,출력,확정,자체구입,A125,B2016002610,1,0,LOW,0.94,0.98,149.0,4.0,0.0,0.0,1.048,,2016-01-31
4321210523858386,레이저프린터,M202200060,서울,2022-08-08,3375000,2022-08-12,커리어개발팀(서울),운용,6,미출력,확정,자체구입,A125,B2022002611,1,0,LOW,0.94,0.98,127.0,4.0,0.0,0.0,0.824,행정 문서 출력용,2022-08-12
4321171124204348,스캐너,M200900129,서울,2009-09-21,4857000,2009-09-25,커리어개발팀(서울),운용,6,출력,확정,자체구입,A125,B2009002612,1,0,LOW,0.94,0.98,140.0,5.0,0.0,0.0,0.99,,2009-09-25
4321171124204348,스캐너,M201600058,서울,2016-10-19,5114000,2016-10-22,커리어개발팀(서울),처분,6,출력,확정,자체구입,A125,B2016002613,1,0,LOW,0.94,0.98,70.0,5.0,0.0,0.0,0.8,,2016-10-22
4321171124204348,스캐너,M202400059,서울,2024-06-09,5184000,2024-06-15,커리어개발팀(서울),운용,6,출력,확정,기증,A125,B2024002614,1,0,LOW,0.94,0.98,104.0,3.0,0.0,1.0,0.809,,2024-06-15
4321171124204348,스캐너,M200700095,서울,2007-05-26,5134000,2007-05-30,커리어개발팀(서울),처분,6,출력,확정,자체구입,A125,B2007002615,1,0,LOW,0.94,0.98,150.0,3.0,0.0,0.0,0.994,,2007-05-30
4321171124204348,스캐너,M201400050,서울,2014-07-12,5336000,2014-07-19,커리어개발팀(서울),처분,6,출력,확정,자체구입,A125,B2014002616,1,0,LOW,0.94,0.98,83.0,3.0,0.0,0.0,0.8,,2014-07-19
4321171124204348,스캐너,M202000021,서울,2020-11-21,5073000,2020-11-28,커리어개발팀(서울),운용,6,출력,확정,자체구입,A125,B2020002617,1,0,LOW,0.94,0.98,70.0,4.0,1.0,0.0,0.8,,2020-11-28
4321171124204348,스캐너,M200900128,서울,2009-07-19,4802000,2009-07-24,커리어개발팀(서울),운용,6,출력,확정,자체구입,A125,B2009002618,1,0,LOW,0.94,0.98,75.0,3.0,0.0,0.0,0.8,행정 문서 전산화,2009-07-24
4321171124204348,스캐너,M201700065,서울,2017-01-18,5128000,2017-01-24,커리어개발팀(서울),처분,6,출력,확정,자체구입,A125,B2017002619,1,0,LOW,0.94,0.98,61.0,3.0,0.0,0.0,0.8,,2017-01-24
4321171124204348,스캐너,M202400060,서울,2024-03-29,5538000,2024-04-04,커리어개발팀(서울),운용,6,출력,확정,자체구입,A125,B2024002620,1,0,LOW,0.94,0.98,73.0,5.0,1.0,0.0,0.828,,2024-04-04
4320180323809899,하드디스크드라이브,M200900123,서울,2009-04-08,4685000,2009-04-13,커리어개발팀(서울),처분,7,출력,확정,자체구입,A125,B2009002621,1,0,LOW,0.94,0.98,628.0,6.0,1.0,0.0,1.35,,2009-04-13
4320180323809899,하드디스크드라이브,M201700062,서울,2017-03-01,5021000,2017-03-08,커리어개발팀(서울),처분,7,출력,확정,자체구입,A125,B2017002622,1,0,LOW,0.94,0.98,639.0,6.0,1.0,0.0,1.35,연구 데이터 저장용,2017-03-08
4320180323809899,하드디스크드라이브,M202500077,서울,2025-06-21,5523000,2025-06-28,커리어개발팀(서울),운용,7,출력,확정,자체구입,A125,B2025002623,1,0,LOW,0.94,0.98,654.0,7.0,1.0,0.0,1.35,연구 데이터 저장용,2025-06-28
4322330822060848,네트워크시스템장비용랙,M200500128,서울,2005-02-22,798000,2005-03-01,커리어개발팀(서울),처분,10,출력,확정,자체구입,A125,B2005002624,2,0,LOW,0.94,0.98,690.0,7.0,1.0,0.0,1.35,,2005-03-01
